Date,HomeTeam,AwayTeam,FTHG,FTAG,B365H,B365D,B365A,B365CH,B365CD,B365CA,HS,AS,HST,AST,PSH,PSD,PSA,HC,AC
2019-08-24,Preston,Sheffield Weds,2,1,2.37,3.3,2.9,2.45,3.2,3.0,8,11,4,3,2.52,3.19,3.13,9,7
2019-08-24,QPR,Wigan,3,1,1.9,3.5,4.0,1.95,3.5,4.0,20,9,5,3,1.97,3.65,4.08,3,5
2019-08-24,Stoke,Leeds,0,3,3.5,3.6,2.0,3.75,3.4,2.05,7,21,2,10,3.7,3.61,2.08,4,4
2019-08-25,Swansea,Birmingham,3,0,1.85,3.5,4.2,1.8,3.6,4.5,12,4,6,0,1.96,3.52,4.28,5,1
2019-08-30,Cardiff,Fulham,1,1,2.8,3.5,2.4,2.8,3.5,2.4,9,11,2,4,2.88,3.51,2.52,4,3
2019-08-31,Bristol City,Middlesbrough,2,2,2.0,3.4,3.8,2.1,3.3,3.6,18,22,5,6,2.02,3.56,3.97,6,10
2019-08-31,Birmingham,Stoke,2,1,2.8,3.2,2.62,3.1,3.1,2.45,12,7,4,3,2.9,3.14,2.73,1,3
2019-08-31,Brentford,Derby,3,0,1.95,3.5,4.0,1.8,3.6,4.5,22,5,8,0,2.03,3.54,3.95,6,3
2019-08-31,Leeds,Swansea,0,1,1.6,4.0,5.75,1.57,4.2,5.5,21,7,3,2,1.6,4.3,5.78,6,5
2019-08-31,Luton,Huddersfield,2,1,2.05,3.4,3.6,2.0,3.5,3.75,13,13,4,3,2.1,3.56,3.68,6,9
2019-08-31,Millwall,Hull,1,1,2.1,3.2,3.8,2.1,3.3,3.6,13,7,5,3,2.2,3.34,3.63,11,5
2019-08-31,Nott'm Forest,Preston,1,1,2.15,3.25,3.6,2.3,3.2,3.2,10,12,2,5,2.31,3.26,3.44,5,0
2019-08-31,Reading,Charlton,0,2,1.95,3.6,3.75,2.05,3.5,3.6,19,14,3,5,2.04,3.68,3.75,8,4
2019-08-31,Sheffield Weds,QPR,1,2,1.95,3.5,3.9,2.05,3.3,3.8,7,11,2,5,2.07,3.31,4.1,1,6
2019-08-31,West Brom,Blackburn,3,2,1.8,3.75,4.33,2.0,3.5,3.75,21,7,8,4,1.85,3.8,4.43,7,3
2019-08-31,Wigan,Barnsley,0,0,2.2,3.5,3.2,1.9,3.8,3.75,12,13,4,3,2.23,3.53,3.36,6,7
2019-09-13,Derby,Cardiff,1,1,2.5,3.5,2.75,2.5,3.5,2.75,13,13,5,4,2.61,3.46,2.8,6,4
2019-09-14,Fulham,West Brom,1,1,2.05,3.5,3.6,2.1,3.75,3.25,17,9,6,3,2.06,3.62,3.75,13,3
2019-09-14,Blackburn,Millwall,2,0,2.1,3.4,3.6,2.1,3.4,3.6,14,14,8,3,2.16,3.42,3.64,2,6
2019-09-14,Charlton,Birmingham,0,1,2.3,3.3,3.2,2.37,3.3,3.1,12,11,3,6,2.27,3.41,3.39,2,4
2019-09-14,Hull,Wigan,2,2,2.0,3.5,3.75,2.05,3.5,3.6,16,10,3,3,2.1,3.45,3.78,7,5
2019-09-14,Middlesbrough,Reading,1,0,2.1,3.5,3.5,2.05,3.3,3.8,10,18,2,7,2.11,3.56,3.65,5,10
2019-09-14,Preston,Brentford,2,0,2.62,3.4,2.7,2.75,3.3,2.55,4,8,2,2,2.78,3.42,2.65,5,11
2019-09-14,QPR,Luton,3,2,1.95,3.6,3.8,2.0,3.5,3.75,18,14,3,3,2.04,3.65,3.78,4,5
2019-09-14,Stoke,Bristol City,1,2,2.15,3.4,3.4,2.0,3.5,3.7,12,12,4,3,2.19,3.34,3.64,6,7
2019-09-14,Swansea,Nott'm Forest,0,1,1.9,3.6,4.0,1.9,3.6,4.0,9,14,1,2,1.99,3.75,3.87,5,4
2019-09-15,Huddersfield,Sheffield Weds,0,2,2.7,3.3,2.62,2.7,3.3,2.62,9,13,6,4,2.78,3.21,2.79,3,3
2019-09-15,Barnsley,Leeds,0,2,6.5,4.33,1.5,6.5,4.75,1.45,17,21,6,7,6.7,4.44,1.52,5,9
2019-09-21,Leeds,Derby,1,1,1.4,5.0,7.5,1.4,4.75,7.5,13,4,5,1,1.41,5.11,7.7,8,3
2019-09-21,Birmingham,Preston,0,1,2.8,3.2,2.6,2.87,3.2,2.55,7,4,2,3,2.79,3.23,2.77,7,0
2019-09-21,Brentford,Stoke,0,0,1.85,3.5,4.5,1.83,3.5,4.5,12,11,2,4,1.92,3.69,4.24,4,5
2019-09-21,Bristol City,Swansea,0,0,2.37,3.5,2.9,2.7,3.4,2.55,11,15,2,2,2.44,3.62,2.91,2,7
2019-09-21,Cardiff,Middlesbrough,1,0,2.0,3.4,3.8,1.95,3.5,3.9,9,11,1,0,2.07,3.48,3.86,3,8
2019-09-21,Luton,Hull,0,3,2.2,3.4,3.25,2.1,3.9,3.1,6,14,2,4,2.22,3.76,3.19,5,4
2019-09-21,Millwall,QPR,1,2,2.55,3.2,2.87,2.9,3.2,2.5,13,14,5,3,2.64,3.3,2.88,6,3
2019-09-21,Nott'm Forest,Barnsley,1,0,1.72,3.75,5.0,1.7,3.9,4.75,11,13,1,5,1.74,3.94,4.94,8,10
2019-09-21,Reading,Blackburn,1,2,2.45,3.3,2.9,2.45,3.5,2.8,16,9,3,5,2.43,3.44,3.06,3,3
2019-09-21,Sheffield Weds,Fulham,1,1,2.87,3.25,2.5,2.8,3.3,2.55,12,9,5,2,2.86,3.51,2.53,2,5
2019-09-21,Wigan,Charlton,2,0,2.2,3.25,3.5,2.3,3.25,3.2,17,13,4,3,2.21,3.49,3.45,9,5
2019-09-22,West Brom,Huddersfield,4,2,1.6,4.0,5.5,1.5,4.2,6.5,17,5,7,2,1.68,3.96,5.41,8,2
2019-09-27,Fulham,Wigan,2,0,1.44,4.5,7.0,1.44,4.5,7.0,21,5,6,0,1.51,4.54,6.72,7,4
2019-09-27,Stoke,Nott'm Forest,2,3,2.4,3.1,3.2,2.25,3.1,3.5,23,6,8,4,2.41,3.17,3.35,9,3
2019-09-28,QPR,West Brom,0,2,2.6,3.4,2.7,2.5,3.6,2.62,5,15,0,7,2.63,3.61,2.68,4,6
2019-09-28,Blackburn,Luton,1,2,1.8,3.75,4.33,1.61,4.2,5.0,16,8,2,5,1.78,4.01,4.56,8,1
2019-09-28,Charlton,Leeds,1,0,6.5,4.75,1.45,5.5,4.4,1.53,3,19,3,4,6.67,4.74,1.49,2,13
2019-09-28,Derby,Birmingham,3,2,2.2,3.3,3.4,2.3,3.1,3.4,7,17,4,6,2.29,3.22,3.55,2,9
2019-09-28,Huddersfield,Millwall,1,1,2.5,3.2,3.0,2.8,3.0,2.8,15,15,6,4,2.56,3.06,3.2,7,6
2019-09-28,Hull,Cardiff,2,2,2.5,3.25,2.9,2.4,3.4,2.9,12,8,3,3,2.57,3.39,2.9,5,8
2019-09-28,Middlesbrough,Sheffield Weds,1,4,2.4,3.1,3.25,2.62,3.0,2.9,9,12,2,6,2.53,3.17,3.14,5,6
2019-09-28,Preston,Bristol City,3,3,2.05,3.5,3.6,1.95,3.5,3.9,9,15,3,7,2.05,3.61,3.81,3,5
2019-09-28,Swansea,Reading,1,1,1.85,3.5,4.33,1.85,3.6,4.2,17,12,4,5,1.9,3.69,4.33,3,6
2019-09-29,Barnsley,Brentford,1,3,3.8,3.5,2.0,3.75,3.75,1.9,10,13,3,5,3.88,3.64,2.02,8,3
2019-10-01,Blackburn,Nott'm Forest,1,1,2.05,3.5,3.6,1.95,3.6,3.8,21,10,6,4,2.08,3.59,3.7,11,3
2019-10-01,Hull,Sheffield Weds,1,0,2.7,3.5,2.5,2.6,3.4,2.62,8,12,2,3,2.81,3.46,2.6,8,3
2019-10-01,Leeds,West Brom,1,0,1.75,3.8,4.33,1.8,3.6,4.33,19,10,9,4,1.84,3.72,4.58,7,6
2019-10-01,Middlesbrough,Preston,1,1,2.62,3.2,2.75,2.62,3.4,2.62,14,9,3,1,2.73,3.32,2.76,2,3
2019-10-01,Wigan,Birmingham,1,0,2.5,3.2,3.0,2.4,3.25,3.0,12,12,3,0,2.57,3.16,3.09,7,6
2019-10-01,Reading,Fulham,1,4,3.6,3.6,2.0,3.5,3.6,2.05,8,16,2,7,3.63,3.68,2.07,2,5
2019-10-01,Stoke,Huddersfield,0,1,1.8,3.7,4.5,1.75,3.7,4.75,18,4,0,1,1.79,3.71,4.96,9,1
2019-10-02,Barnsley,Derby,2,2,2.5,3.5,2.75,2.8,3.4,2.5,12,12,7,6,2.62,3.52,2.75,8,2
2019-10-02,Brentford,Bristol City,1,1,1.8,3.8,4.0,1.66,3.9,5.0,18,8,6,3,1.8,4.09,4.32,13,3
2019-10-02,Cardiff,QPR,3,0,2.1,3.5,3.4,2.0,3.6,3.75,10,14,4,4,2.16,3.6,3.47,3,5
2019-10-02,Charlton,Swansea,1,2,3.2,3.4,2.25,3.5,3.4,2.1,8,13,3,4,3.39,3.44,2.25,3,3
2019-10-02,Luton,Millwall,1,1,2.5,3.4,2.8,2.4,3.4,2.9,13,13,4,4,2.48,3.36,3.04,5,4
2019-10-04,Birmingham,Middlesbrough,2,1,2.5,3.1,3.0,2.55,3.1,2.9,26,5,8,3,2.59,3.09,3.12,11,3
2019-10-05,Fulham,Charlton,2,2,1.36,4.75,8.5,1.36,5.0,8.5,20,14,7,5,1.41,4.96,8.04,8,6
2019-10-05,Bristol City,Reading,1,0,2.0,3.5,3.75,2.1,3.4,3.5,15,16,3,3,2.07,3.55,3.8,3,5
2019-10-05,Derby,Luton,2,0,2.05,3.5,3.6,1.95,3.6,3.8,10,7,2,1,2.07,3.55,3.8,1,5
2019-10-05,Huddersfield,Hull,3,0,2.55,3.3,2.87,2.75,3.3,2.6,8,14,5,4,2.61,3.26,2.94,5,4
2019-10-05,Millwall,Leeds,2,1,5.25,3.8,1.66,4.33,3.5,1.85,12,5,7,1,5.32,3.99,1.68,6,1
2019-10-05,Nott'm Forest,Brentford,1,0,2.87,3.3,2.5,3.25,3.25,2.25,13,11,4,3,2.88,3.36,2.6,9,5
2019-10-05,Preston,Barnsley,5,1,1.61,3.8,6.0,1.61,4.0,5.5,20,6,10,1,1.68,3.93,5.46,5,2
2019-10-05,QPR,Blackburn,4,2,2.25,3.5,3.1,2.2,3.5,3.2,10,8,5,2,2.39,3.52,3.06,4,4
2019-10-05,Sheffield Weds,Wigan,1,0,1.66,3.8,5.5,1.75,3.6,4.75,8,5,2,3,1.72,3.77,5.42,3,2
2019-10-05,Swansea,Stoke,1,2,1.95,3.4,4.0,1.95,3.5,3.9,22,18,6,9,2.01,3.52,4.07,7,1
2019-10-05,West Brom,Cardiff,4,2,1.8,3.8,4.33,1.7,3.8,5.0,15,18,8,8,1.82,3.87,4.49,6,10
2019-10-18,Cardiff,Sheffield Weds,1,1,2.3,3.25,3.3,2.2,3.3,3.4,14,12,4,5,2.4,3.27,3.25,4,4
2019-10-19,Blackburn,Huddersfield,2,2,1.85,3.6,4.33,2.0,3.4,3.8,13,12,3,2,1.97,3.58,4.14,5,6
2019-10-19,Barnsley,Swansea,1,1,3.9,3.9,1.83,3.6,3.75,1.95,19,12,5,8,3.77,3.84,1.99,2,5
2019-10-19,Brentford,Millwall,3,2,1.72,3.75,5.0,1.72,3.6,5.0,23,8,10,4,1.77,3.66,5.21,8,4
2019-10-19,Charlton,Derby,3,0,2.7,3.25,2.7,2.55,3.4,2.7,10,4,7,2,2.71,3.4,2.73,7,5
2019-10-19,Hull,QPR,2,3,2.45,3.4,2.9,2.5,3.5,2.7,11,15,3,8,2.49,3.61,2.85,4,8
2019-10-19,Leeds,Birmingham,1,0,1.4,4.5,9.0,1.4,4.6,8.0,15,16,5,4,1.43,4.5,9.07,9,2
2019-10-19,Luton,Bristol City,3,0,2.6,3.4,2.7,2.5,3.6,2.7,12,10,5,2,2.66,3.56,2.68,8,7
2019-10-19,Middlesbrough,West Brom,0,1,3.75,3.6,2.0,3.5,3.5,2.1,17,19,7,4,3.79,3.65,2.04,6,7
2019-10-19,Reading,Preston,1,0,2.87,3.4,2.45,2.45,3.4,2.87,12,12,6,4,2.94,3.43,2.51,9,6
2019-10-19,Stoke,Fulham,2,0,2.9,3.4,2.45,2.9,3.4,2.37,9,10,5,4,3.04,3.35,2.49,4,6
2019-10-20,Wigan,Nott'm Forest,1,0,2.8,3.4,2.5,2.55,3.25,2.8,16,18,6,2,2.81,3.21,2.75,2,7
2019-10-22,Birmingham,Blackburn,1,0,2.45,3.3,2.9,2.45,3.3,2.9,12,13,6,1,2.51,3.29,3.06,7,6
2019-10-22,Millwall,Cardiff,2,2,2.62,3.25,2.75,2.7,3.1,2.75,12,16,5,7,2.78,3.2,2.8,4,2
2019-10-22,Preston,Leeds,1,1,3.5,3.5,2.05,3.5,3.5,2.1,10,22,2,3,3.67,3.56,2.1,4,8
2019-10-22,QPR,Reading,2,2,1.9,3.75,3.75,1.83,3.9,3.9,13,11,6,5,1.96,3.87,3.85,1,5
2019-10-22,Sheffield Weds,Stoke,1,0,2.3,3.1,3.4,2.37,3.1,3.2,11,12,4,1,2.37,3.23,3.36,5,3
2019-10-22,Swansea,Brentford,0,3,2.55,3.3,2.75,2.7,3.4,2.6,17,14,5,7,2.55,3.41,2.91,6,6
2019-10-22,West Brom,Barnsley,2,2,1.33,5.25,9.0,1.3,5.75,9.0,11,11,3,3,1.36,5.43,8.86,4,1
2019-10-23,Bristol City,Charlton,2,1,1.95,3.4,4.0,1.9,3.5,4.0,23,10,8,5,2.01,3.54,4.02,9,5
2019-10-23,Derby,Wigan,1,0,2.0,3.3,4.0,2.05,3.3,3.8,11,16,4,3,2.05,3.42,4.02,7,8
2019-10-23,Fulham,Luton,3,2,1.45,4.5,7.0,1.44,4.5,7.0,20,13,8,3,1.48,4.51,7.28,4,3
2019-10-23,Huddersfield,Middlesbrough,0,0,2.3,3.2,3.3,2.25,3.25,3.3,10,13,2,2,2.29,3.33,3.41,4,3
2019-10-23,Nott'm Forest,Hull,1,2,2.0,3.5,3.8,2.1,3.5,3.4,16,18,2,6,2.0,3.57,4.02,11,1
2019-10-26,Sheffield Weds,Leeds,0,0,3.6,3.4,2.1,3.4,3.25,2.2,11,9,4,3,3.58,3.44,2.17,5,4
2019-10-26,Birmingham,Luton,2,1,2.0,3.5,3.75,1.9,3.5,4.0,20,9,6,4,2.0,3.52,4.08,13,5
2019-10-26,Huddersfield,Barnsley,2,1,1.9,3.6,4.0,2.15,3.3,3.5,11,14,4,2,1.94,3.66,4.17,3,5
2019-10-26,Hull,Derby,2,0,2.15,3.5,3.4,2.1,3.6,3.3,14,10,4,3,2.11,3.66,3.54,7,1
2019-10-26,Middlesbrough,Fulham,0,0,3.5,3.25,2.2,3.75,3.6,1.95,14,7,1,1,3.56,3.53,2.15,5,2
2019-10-26,Millwall,Stoke,2,0,2.75,3.0,2.8,2.87,3.0,2.7,8,4,4,1,2.77,3.16,2.84,6,2
2019-10-26,Preston,Blackburn,3,2,1.85,3.75,4.0,2.15,3.25,3.6,12,8,8,1,1.96,3.72,4.03,6,5
2019-10-26,West Brom,Charlton,2,2,1.44,4.33,8.0,1.4,4.75,8.0,13,13,5,5,1.42,4.91,7.96,4,4
2019-10-27,Swansea,Cardiff,1,0,2.3,3.25,3.25,2.4,3.3,3.0,19,8,5,3,2.38,3.32,3.23,9,3
2019-10-27,Bristol City,Wigan,2,2,1.95,3.5,4.0,1.9,3.5,4.1,9,19,4,7,1.98,3.51,4.22,5,10
2019-10-28,QPR,Brentford,1,3,2.8,3.4,2.55,2.87,3.5,2.37,8,12,6,9,2.87,3.63,2.47,3,6
2019-11-01,Barnsley,Bristol City,2,2,2.6,3.6,2.6,2.5,3.5,2.62,24,9,6,3,2.63,3.66,2.66,10,6
2019-11-02,Wigan,Swansea,1,2,3.0,3.3,2.4,2.87,3.3,2.45,14,6,2,2,2.93,3.37,2.55,11,2
2019-11-02,Blackburn,Sheffield Weds,2,1,2.5,3.25,2.9,2.5,3.2,2.9,15,17,6,5,2.55,3.28,3.01,4,13
2019-11-02,Brentford,Huddersfield,0,1,1.45,4.33,7.0,1.45,4.33,7.0,10,4,3,2,1.52,4.33,6.99,1,4
2019-11-02,Cardiff,Birmingham,4,2,2.0,3.3,4.0,2.15,3.1,3.8,12,25,6,6,2.06,3.27,4.22,8,10
2019-11-02,Derby,Middlesbrough,2,0,2.2,3.3,3.4,2.1,3.4,3.5,23,10,10,1,2.26,3.38,3.44,6,2
2019-11-02,Fulham,Hull,0,3,1.6,4.2,5.25,1.53,4.33,5.75,8,10,1,5,1.61,4.26,5.62,9,1
2019-11-02,Leeds,QPR,2,0,1.44,4.5,7.0,1.45,4.5,6.5,18,6,6,1,1.47,4.58,7.32,6,2
2019-11-02,Luton,Nott'm Forest,1,2,2.7,3.3,2.62,2.62,3.3,2.7,9,12,3,4,2.68,3.53,2.68,8,7
2019-11-02,Reading,Millwall,2,1,2.2,3.3,3.4,2.25,3.3,3.25,12,14,6,2,2.25,3.35,3.48,3,6
2019-11-03,Charlton,Preston,0,1,2.9,3.4,2.45,2.9,3.3,2.45,8,16,1,5,3.12,3.42,2.4,3,9
2019-11-04,Stoke,West Brom,0,2,3.0,3.3,2.4,3.0,3.3,2.4,8,9,3,3,3.02,3.24,2.57,4,3
2019-11-09,Nott'm Forest,Derby,1,0,2.2,3.4,3.3,2.05,3.4,3.6,19,11,4,7,2.19,3.49,3.5,7,8
2019-11-09,Barnsley,Stoke,2,4,2.87,3.3,2.5,2.87,3.3,2.5,12,11,4,9,2.92,3.34,2.58,5,7
2019-11-09,Birmingham,Fulham,0,1,3.1,3.25,2.4,2.75,3.4,2.5,16,10,4,3,3.26,3.29,2.39,5,7
2019-11-09,Hull,West Brom,0,1,3.1,3.6,2.2,3.0,3.7,2.2,10,9,3,2,3.1,3.61,2.33,2,4
2019-11-09,Leeds,Blackburn,2,1,1.45,4.33,7.5,1.45,4.33,7.5,15,4,4,1,1.42,4.85,8.17,4,5
2019-11-09,Millwall,Charlton,2,1,2.05,3.4,3.75,1.95,3.4,4.0,8,6,5,5,2.03,3.5,3.99,8,3
2019-11-09,Preston,Huddersfield,3,1,1.75,3.6,4.75,1.9,3.4,4.2,21,8,4,1,1.83,3.51,5.02,12,4
2019-11-09,QPR,Middlesbrough,2,2,1.85,3.75,4.0,2.0,3.6,3.6,14,9,7,4,1.91,3.83,4.1,8,6
2019-11-09,Reading,Luton,3,0,1.9,3.5,4.2,1.72,3.8,4.75,17,4,7,1,1.91,3.81,4.12,5,3
2019-11-09,Sheffield Weds,Swansea,2,2,2.2,3.4,3.3,2.15,3.3,3.5,20,13,7,6,2.16,3.37,3.7,7,4
2019-11-09,Wigan,Brentford,0,3,3.6,3.4,2.1,3.4,3.3,2.2,5,7,1,5,3.78,3.43,2.11,1,2
2019-11-10,Cardiff,Bristol City,0,1,1.95,3.6,3.8,2.05,3.5,3.6,16,6,3,2,2.03,3.64,3.84,7,2
2019-11-22,Fulham,QPR,2,1,1.83,3.75,4.2,1.75,3.8,4.5,11,19,4,7,1.86,3.84,4.29,4,11
2019-11-23,Charlton,Cardiff,2,2,3.0,3.4,2.37,2.9,3.3,2.45,15,23,4,8,3.01,3.33,2.52,5,4
2019-11-23,Blackburn,Barnsley,3,2,1.8,3.7,4.5,1.72,3.75,4.75,9,16,5,5,1.8,3.89,4.6,2,3
2019-11-23,Brentford,Reading,1,0,1.72,3.75,5.0,1.83,3.5,4.5,11,6,4,1,1.71,3.79,5.46,8,7
2019-11-23,Bristol City,Nott'm Forest,0,0,2.37,3.3,3.1,2.3,3.4,3.1,7,12,0,3,2.35,3.38,3.24,6,6
2019-11-23,Derby,Preston,1,0,2.75,3.3,2.62,2.8,3.4,2.5,13,12,4,2,2.94,3.28,2.6,6,3
