Date,HomeTeam,AwayTeam,FTHG,FTAG,B365H,B365D,B365A,B365CH,B365CD,B365CA,HS,AS,HST,AST,PSH,PSD,PSA,HC,AC
2025-11-28,Oxford,Ipswich,2,1,5.5,3.8,1.61,5.5,3.9,1.57,13,17,8,7,5.59,3.96,1.65,3,6
2025-11-29,Leicester,Sheffield United,2,3,2.3,3.3,3.05,2.32,3.3,2.95,15,13,3,3,2.35,3.31,3.11,4,9
2025-11-29,Portsmouth,Bristol City,0,1,2.85,3.4,2.35,2.7,3.3,2.5,13,15,2,5,2.91,3.46,2.4,4,4
2025-11-29,Stoke,Hull,1,2,1.62,3.8,5.0,1.68,3.6,5.0,12,11,7,6,1.69,3.78,5.0,7,8
2025-11-29,Coventry,Charlton,3,1,1.42,4.2,7.5,1.42,4.2,7.0,26,9,8,4,1.44,4.54,7.07,6,3
2025-11-29,Middlesbrough,Derby,2,1,1.71,3.6,5.0,1.91,3.4,3.8,21,6,4,1,1.75,3.58,4.93,9,8
2025-11-29,Millwall,Southampton,3,2,3.05,3.6,2.2,2.95,3.5,2.2,21,11,7,8,3.24,3.36,2.25,9,6
2025-11-29,Norwich,QPR,3,1,2.5,3.4,2.75,2.45,3.5,2.65,17,12,6,5,2.52,3.44,2.77,9,6
2025-11-29,Sheffield Weds,Preston,2,3,3.4,3.25,2.15,3.3,3.4,2.1,12,7,5,5,3.55,3.27,2.16,3,3
2025-11-29,West Brom,Swansea,3,2,1.68,3.25,4.33,1.81,3.5,4.5,26,3,10,2,1.8,3.43,4.83,7,1
2025-11-29,Wrexham,Blackburn,1,1,2.15,3.4,3.25,2.15,3.4,3.25,16,12,2,3,2.24,3.35,3.27,7,7
2025-12-01,Birmingham,Watford,2,1,1.79,3.6,4.33,1.71,3.7,4.5,13,12,5,4,1.83,3.57,4.43,6,6
2025-12-02,Blackburn,Ipswich,1,1,3.9,3.5,1.96,3.9,3.5,1.91,14,11,3,2,3.82,3.59,2.02,9,3
2025-12-05,Hull,Middlesbrough,1,4,2.95,3.5,2.2,2.65,3.6,2.35,5,10,2,5,3.11,3.6,2.3,2,5
2025-12-06,Derby,Leicester,1,3,2.7,3.2,2.57,2.65,3.25,2.65,18,5,5,4,2.77,3.31,2.67,6,3
2025-12-06,Watford,Norwich,3,2,1.86,3.6,3.8,1.71,3.9,4.1,13,15,6,4,1.93,3.68,3.95,6,5
2025-12-06,Bristol City,Millwall,0,1,2.1,3.4,3.3,1.91,3.5,3.7,13,12,3,6,2.17,3.43,3.36,8,1
2025-12-06,Ipswich,Coventry,3,0,2.2,3.5,2.95,1.91,3.6,3.6,10,11,6,5,2.26,3.57,3.05,2,5
2025-12-06,Preston,Wrexham,1,1,2.32,3.05,3.05,2.25,3.2,3.2,24,9,7,3,2.43,3.18,3.08,16,2
2025-12-06,QPR,West Brom,3,1,2.4,3.05,3.05,2.3,3.25,3.05,9,13,4,5,2.44,3.12,3.14,4,3
2025-12-06,Sheffield United,Stoke,4,0,2.05,3.3,3.6,1.91,3.4,3.8,19,7,8,1,2.1,3.35,3.62,9,7
2025-12-06,Southampton,Birmingham,3,1,2.25,3.5,2.85,2.15,3.6,2.95,18,22,8,4,2.33,3.54,2.95,7,8
2025-12-06,Swansea,Oxford,2,0,2.05,3.4,3.6,2.01,3.4,3.7,15,12,4,4,2.07,3.38,3.67,10,2
2025-12-09,Blackburn,Oxford,1,1,1.76,3.5,4.75,1.66,3.5,5.0,16,6,5,1,1.81,3.73,4.69,9,3
2025-12-09,Charlton,Middlesbrough,1,2,3.3,3.25,2.1,2.82,3.25,2.4,6,13,3,7,3.45,3.43,2.21,5,5
2025-12-09,Preston,Coventry,1,1,3.75,3.7,1.86,3.5,3.4,1.96,6,21,2,5,3.9,3.74,1.95,4,8
2025-12-09,Sheffield United,Norwich,1,1,1.56,3.9,5.25,1.61,4.2,4.75,17,13,4,6,1.61,4.28,5.42,6,2
2025-12-09,Southampton,West Brom,3,2,1.79,3.75,3.9,1.76,3.7,4.1,8,18,4,7,1.87,3.86,4.16,2,9
2025-12-09,Swansea,Portsmouth,1,0,2.05,3.3,3.5,1.91,3.5,4.0,15,10,6,3,2.14,3.49,3.57,5,6
2025-12-09,Watford,Sheffield Weds,1,1,1.53,4.33,5.0,1.49,4.33,5.5,23,4,9,1,1.58,4.52,5.47,7,4
2025-12-09,QPR,Birmingham,2,1,2.85,3.3,2.35,2.75,3.3,2.4,16,3,3,1,3.0,3.44,2.45,6,3
2025-12-10,Bristol City,Leicester,2,2,2.25,3.25,3.05,2.2,3.3,3.5,21,12,11,5,2.26,3.44,3.15,10,3
2025-12-10,Derby,Millwall,1,1,2.5,2.95,2.95,2.7,3.5,2.57,13,12,4,2,2.53,3.06,3.06,11,7
2025-12-10,Ipswich,Stoke,1,0,1.57,3.75,5.5,1.49,4.0,6.0,16,6,6,1,1.65,3.95,5.12,3,4
2025-12-10,Hull,Wrexham,2,0,2.25,3.3,2.95,2.4,3.3,2.75,19,8,6,1,2.36,3.46,2.97,8,2
2025-12-12,West Brom,Sheffield United,2,0,2.3,3.3,2.85,2.35,3.3,2.85,16,11,5,3,2.46,3.42,3.0,8,4
2025-12-13,Norwich,Southampton,2,1,3.3,3.9,1.96,3.3,3.9,1.91,16,12,5,4,3.38,3.91,2.0,6,5
2025-12-13,Oxford,Preston,1,2,2.65,3.2,2.65,2.65,3.25,2.65,24,8,8,2,2.67,3.28,2.71,9,9
2025-12-13,Stoke,Swansea,2,1,1.81,3.5,4.2,2.05,3.25,3.5,8,14,5,6,1.89,3.49,4.22,6,7
2025-12-13,Birmingham,Charlton,1,1,1.53,4.0,5.75,1.49,4.1,6.25,24,7,5,1,1.57,4.05,5.85,10,3
2025-12-13,Coventry,Bristol City,1,0,1.66,3.75,4.75,1.49,4.5,5.5,21,15,4,8,1.69,4.08,4.56,4,5
2025-12-13,Leicester,Ipswich,3,1,3.25,3.5,2.1,3.3,3.2,2.15,11,13,4,2,3.33,3.53,2.14,6,5
2025-12-13,Middlesbrough,QPR,3,1,1.86,3.7,3.8,1.81,3.7,4.0,18,13,7,5,1.95,3.62,3.8,9,4
2025-12-13,Millwall,Hull,1,3,1.91,3.5,3.7,1.91,3.5,3.7,11,10,6,6,1.95,3.71,3.7,5,1
2025-12-13,Portsmouth,Blackburn,2,1,2.7,3.25,2.5,2.75,3.3,2.45,18,11,7,2,2.81,3.31,2.56,7,6
2025-12-13,Wrexham,Watford,2,2,2.5,3.2,2.7,2.75,3.3,2.4,16,12,3,3,2.61,3.25,2.79,7,1
2025-12-15,Sheffield Weds,Derby,0,3,3.2,3.2,2.2,3.5,3.25,2.05,3,15,1,7,3.28,3.25,2.28,1,5
2025-12-19,Swansea,Wrexham,2,1,2.15,3.4,3.2,2.1,3.4,3.3,22,5,5,1,2.26,3.26,3.52,5,7
2025-12-20,Blackburn,Millwall,2,0,2.1,3.3,3.4,2.2,3.3,3.2,11,10,5,3,2.2,3.35,3.49,3,6
2025-12-20,Preston,Norwich,1,1,2.15,3.5,3.05,2.01,3.4,2.95,11,8,4,1,2.19,3.61,3.27,4,3
2025-12-20,Southampton,Coventry,1,1,2.4,3.7,2.57,2.2,3.75,2.85,23,8,7,4,2.5,3.77,2.67,7,2
2025-12-20,Bristol City,Middlesbrough,2,0,2.65,3.4,2.45,2.55,3.6,2.45,13,28,8,3,2.73,3.48,2.53,3,13
2025-12-20,Charlton,Oxford,1,0,2.05,3.4,3.5,2.01,3.4,3.6,13,12,4,1,2.15,3.25,3.6,5,6
2025-12-20,Derby,Portsmouth,1,1,1.96,3.2,4.0,1.91,3.4,4.0,12,4,6,1,2.08,3.23,3.85,6,4
2025-12-20,Hull,West Brom,1,0,2.75,3.4,2.4,2.82,3.4,2.4,10,13,1,1,2.83,3.37,2.5,8,3
2025-12-20,Ipswich,Sheffield Weds,3,1,1.19,6.0,12.0,1.15,6.5,15.0,20,11,8,3,1.2,6.82,12.0,5,3
2025-12-20,QPR,Leicester,4,1,2.3,3.4,2.85,2.35,3.5,2.65,12,9,6,2,2.39,3.41,2.96,2,3
2025-12-20,Sheffield United,Birmingham,3,0,2.25,3.5,2.95,2.25,3.3,3.05,20,7,9,1,2.31,3.46,3.06,8,4
2025-12-20,Watford,Stoke,1,0,2.01,3.2,3.2,1.96,3.3,3.9,10,7,5,1,2.12,3.45,3.45,7,5
2025-12-26,Birmingham,Derby,1,1,1.86,3.4,4.2,1.86,3.4,4.2,25,5,9,1,1.92,3.44,4.17,12,1
2025-12-26,Millwall,Ipswich,0,0,3.6,3.4,2.01,3.5,3.2,1.86,11,16,6,4,3.74,3.37,2.05,2,4
2025-12-26,Coventry,Swansea,1,0,1.51,3.9,6.0,1.49,4.33,5.75,16,11,7,2,1.55,4.25,5.76,7,4
2025-12-26,Leicester,Watford,1,2,2.25,3.3,3.05,2.25,3.5,2.95,9,13,2,3,2.35,3.31,3.1,5,6
2025-12-26,Middlesbrough,Blackburn,0,0,1.76,3.6,4.33,1.66,3.75,4.5,10,13,2,2,1.82,3.64,4.37,4,4
2025-12-26,Norwich,Charlton,1,0,1.91,3.5,3.7,2.01,3.5,3.5,14,4,5,0,2.0,3.49,3.79,5,6
2025-12-26,Oxford,Southampton,2,1,3.9,3.8,1.76,3.8,3.75,1.81,17,19,6,5,3.83,4.03,1.84,5,7
2025-12-26,Portsmouth,QPR,1,1,2.82,3.5,2.25,3.05,3.4,2.2,8,8,2,3,2.96,3.45,2.37,9,3
2025-12-26,Sheffield Weds,Hull,2,2,3.7,3.6,1.91,4.1,3.6,1.79,12,14,3,6,3.69,3.67,1.97,4,4
2025-12-26,Stoke,Preston,0,0,2.05,3.25,3.4,1.96,3.25,3.75,14,8,3,4,2.17,3.22,3.6,10,2
2025-12-26,West Brom,Bristol City,1,2,2.01,3.4,3.5,1.96,3.3,3.5,16,6,4,3,2.12,3.42,3.5,9,4
2025-12-26,Wrexham,Sheffield United,5,3,3.2,3.4,2.15,2.95,3.4,2.2,18,13,8,7,3.24,3.44,2.22,7,5
2025-12-29,Coventry,Ipswich,0,2,2.3,3.25,2.95,2.2,3.3,3.05,10,18,3,7,2.37,3.4,3.01,3,6
2025-12-29,Leicester,Derby,2,1,2.05,3.25,3.5,2.01,3.3,3.5,8,9,2,2,2.06,3.42,3.65,3,4
2025-12-29,Middlesbrough,Hull,0,1,1.62,3.9,4.5,1.56,3.8,4.33,23,4,5,1,1.67,4.08,4.74,10,2
2025-12-29,Millwall,Bristol City,2,1,2.32,3.25,2.95,2.32,3.25,3.05,8,16,2,3,2.36,3.37,3.05,1,8
2025-12-29,Norwich,Watford,0,1,2.5,3.4,2.65,2.5,3.3,2.65,9,8,1,2,2.53,3.57,2.67,8,3
2025-12-29,Oxford,Swansea,0,1,2.75,3.05,2.55,2.57,3.2,2.65,11,10,2,5,2.76,3.27,2.62,1,5
2025-12-29,Portsmouth,Charlton,2,1,2.2,3.2,3.25,2.32,2.82,2.85,15,16,5,4,2.31,3.32,3.17,5,11
2025-12-29,Sheffield Weds,Blackburn,0,0,4.5,3.6,1.71,5.0,3.6,1.66,5,14,0,2,4.41,3.78,1.78,2,7
2025-12-29,Stoke,Sheffield United,1,2,2.75,3.25,2.5,2.65,3.3,2.5,7,15,3,4,2.81,3.33,2.54,6,2
2025-12-29,West Brom,QPR,2,1,2.01,3.4,3.5,1.71,3.75,4.33,12,3,4,0,2.07,3.43,3.63,9,4
2025-12-29,Wrexham,Preston,2,1,2.05,3.25,3.5,2.05,3.25,3.5,14,13,6,4,2.15,3.45,3.38,3,3
2025-12-29,Birmingham,Southampton,1,1,2.3,3.4,2.85,2.3,3.5,2.82,20,13,4,5,2.37,3.49,2.92,2,5
2026-01-01,Blackburn,Wrexham,0,2,2.05,3.5,3.5,1.91,3.5,4.0,12,7,1,3,2.09,3.44,3.56,4,8
2026-01-01,Bristol City,Portsmouth,5,0,1.66,3.7,4.75,1.57,3.7,5.5,14,5,7,2,1.69,3.93,4.81,1,1
2026-01-01,Charlton,Coventry,1,1,3.9,3.5,1.86,3.7,3.4,1.96,15,20,3,7,3.82,3.68,1.93,9,3
2026-01-01,Derby,Middlesbrough,1,0,3.05,3.25,2.25,2.82,3.3,2.4,7,19,3,5,3.13,3.32,2.33,4,9
2026-01-01,Hull,Stoke,0,1,2.32,3.2,3.05,2.2,3.2,3.3,15,12,1,6,2.41,3.28,3.04,6,6
2026-01-01,Ipswich,Oxford,2,1,1.3,4.75,11.0,1.3,4.75,9.0,19,8,6,1,1.31,5.31,9.45,9,2
2026-01-01,Preston,Sheffield Weds,3,0,1.46,4.0,7.0,1.49,4.1,6.25,12,6,7,1,1.51,4.31,6.21,4,7
2026-01-01,QPR,Norwich,1,2,2.1,3.4,3.4,1.96,3.6,3.6,10,11,2,5,2.14,3.49,3.36,7,3
2026-01-01,Southampton,Millwall,0,0,1.71,3.6,4.5,1.91,3.4,3.9,12,12,2,3,1.76,3.91,4.32,6,6
2026-01-01,Swansea,West Brom,1,0,2.7,3.2,2.55,3.25,3.05,2.25,13,12,3,7,2.78,3.2,2.65,4,5
2026-01-01,Watford,Birmingham,3,0,2.3,3.25,2.95,2.25,3.25,3.05,13,6,6,2,2.34,3.44,3.01,4,4
2026-01-01,Sheffield United,Leicester,3,1,1.76,3.6,4.33,1.66,3.8,4.75,13,6,5,1,1.79,3.88,4.2,7,3
2026-01-04,Birmingham,Coventry,3,2,2.5,3.4,2.65,2.55,3.4,2.57,9,17,4,6,2.61,3.44,2.67,2,6
2026-01-04,QPR,Sheffield Weds,3,0,1.39,4.75,6.5,1.3,5.25,8.5,13,4,7,2,1.42,4.69,7.08,5,2
2026-01-04,Blackburn,Charlton,2,2,2.05,3.2,3.75,2.05,3.05,3.9,17,11,5,4,2.11,3.2,3.79,2,5
2026-01-04,Bristol City,Preston,0,2,1.81,3.4,4.33,1.76,3.6,4.33,11,12,2,3,1.89,3.63,4.03,6,3
2026-01-04,Derby,Wrexham,1,2,2.25,3.25,3.05,2.15,3.25,3.4,13,11,5,3,2.36,3.2,3.2,12,2
2026-01-04,Middlesbrough,Southampton,4,0,2.1,3.5,3.2,2.15,3.75,2.95,22,16,5,5,2.14,3.75,3.15,11,5
2026-01-04,Millwall,Swansea,2,1,2.05,3.25,3.6,2.05,3.05,3.7,17,13,9,7,2.16,3.25,3.57,12,3
2026-01-04,Norwich,Stoke,0,2,2.15,3.5,3.05,1.91,3.5,3.75,7,14,1,4,2.25,3.51,3.12,3,3
2026-01-05,Leicester,West Brom,2,1,2.5,3.3,2.65,2.85,3.3,2.32,11,16,3,8,2.5,3.49,2.76,4,4
2026-01-16,West Brom,Middlesbrough,2,3,2.5,3.25,2.7,2.4,3.3,2.82,12,9,6,5,,,,4,1
2026-01-17,Coventry,Leicester,2,1,1.61,3.9,5.0,1.56,4.33,5.25,19,14,6,6,,,,5,3
2026-01-17,Ipswich,Blackburn,3,0,1.49,4.0,6.25,1.46,4.1,6.25,17,10,7,0,,,,7,6
2026-01-17,Watford,Millwall,0,2,2.01,3.3,3.6,2.1,3.3,3.4,9,13,3,4,,,,4,4
2026-01-17,Charlton,Sheffield United,1,0,3.25,3.4,2.1,3.7,3.7,1.86,12,11,4,2,,,,9,7
2026-01-17,Oxford,Bristol City,0,0,3.3,3.4,2.1,3.2,3.4,2.15,9,6,3,1,,,,6,5
2026-01-17,Preston,Derby,0,1,2.2,3.1,3.4,2.2,3.1,3.4,13,18,2,4,,,,5,10
2026-01-17,Sheffield Weds,Portsmouth,0,1,3.4,3.25,2.1,4.2,3.6,1.81,7,12,1,3,,,,7,6
2026-01-17,Southampton,Hull,1,2,1.66,3.8,4.75,1.53,3.9,5.75,22,9,7,3,,,,8,2
2026-01-17,Stoke,QPR,0,0,2.1,3.2,3.5,2.05,3.2,3.7,12,7,3,2,,,,6,2
2026-01-17,Wrexham,Norwich,1,2,2.2,3.4,3.1,2.1,3.5,3.25,17,7,3,3,,,,7,1
2026-01-17,Swansea,Birmingham,1,1,2.65,3.2,2.57,2.65,3.2,2.65,19,12,4,1,,,,5,5
2026-01-20,Charlton,Derby,1,2,2.65,3.0,2.75,2.55,3.0,2.85,11,15,4,5,,,,4,0
2026-01-20,Coventry,Millwall,2,1,1.76,3.5,4.33,1.81,3.6,4.0,15,14,4,4,,,,4,3
2026-01-20,Ipswich,Bristol City,2,0,1.62,3.75,5.0,1.57,3.8,5.5,11,8,3,3,,,,9,2
2026-01-20,Oxford,QPR,0,0,2.45,3.2,2.75,2.2,3.3,3.0,9,14,1,2,,,,2,6
2026-01-20,Preston,Hull,0,3,2.25,3.2,3.2,2.25,3.2,3.2,17,17,5,9,,,,6,6
2026-01-20,Sheffield Weds,Birmingham,0,2,6.5,4.2,1.45,7.5,4.5,1.37,7,22,1,7,,,,3,11
2026-01-20,Swansea,Blackburn,3,1,2.05,3.25,3.7,1.71,3.5,4.75,14,5,4,2,,,,4,3
2026-01-20,West Brom,Norwich,0,5,1.96,3.5,3.6,1.96,3.5,3.6,13,9,2,7,,,,10,2
2026-01-20,Wrexham,Leicester,1,1,2.2,3.5,3.1,2.15,3.5,3.1,16,5,3,4,,,,3,1
2026-01-21,Southampton,Sheffield United,1,0,2.25,3.8,2.65,2.01,3.9,3.1,15,16,3,4,,,,6,7
2026-01-21,Watford,Portsmouth,1,1,1.68,3.75,4.75,1.76,3.6,4.5,15,10,4,2,,,,8,7
2026-01-21,Stoke,Middlesbrough,1,2,3.0,3.3,2.3,2.85,3.3,2.32,10,16,4,7,,,,5,4
2026-01-23,Derby,West Brom,1,1,2.55,3.1,2.75,2.65,3.2,2.57,5,12,1,4,,,,1,6
2026-01-24,Middlesbrough,Preston,4,0,1.51,4.0,5.75,1.46,4.2,6.25,16,4,8,1,,,,8,3
2026-01-24,Millwall,Charlton,4,0,1.71,3.5,4.75,1.66,3.5,4.75,23,3,6,1,,,,6,3
2026-01-24,Birmingham,Stoke,1,1,1.81,3.6,4.0,1.68,3.8,4.5,18,7,5,1,,,,6,6
2026-01-24,Blackburn,Watford,1,1,2.7,3.1,2.65,2.1,3.1,3.7,7,14,3,4,,,,7,8
2026-01-24,Bristol City,Sheffield Weds,2,0,1.25,6.0,8.5,1.22,7.0,10.0,16,3,7,0,,,,9,7
2026-01-24,Hull,Swansea,2,1,2.32,3.25,3.0,2.15,3.2,3.4,10,16,7,4,,,,6,7
2026-01-24,Leicester,Oxford,1,2,1.86,3.5,4.0,1.79,3.4,4.5,13,8,4,2,,,,12,4
2026-01-24,QPR,Wrexham,2,3,2.3,3.25,3.1,2.32,3.25,3.0,13,11,3,7,,,,7,3
2026-01-24,Sheffield United,Ipswich,3,1,2.82,3.4,2.32,2.65,3.4,2.5,15,11,8,5,,,,4,5
2026-01-25,Portsmouth,Southampton,1,1,3.2,3.4,2.1,3.2,3.5,2.05,14,6,3,4,,,,4,2
2026-01-26,Norwich,Coventry,2,1,2.82,3.5,2.3,3.1,3.6,2.1,16,16,5,5,,,,4,7
2026-01-30,Bristol City,Derby,0,5,2.15,3.3,3.3,1.86,3.5,3.8,7,17,1,7,,,,4,1
2026-01-31,Leicester,Charlton,0,2,2.1,3.3,3.5,1.86,3.4,4.33,21,9,1,5,,,,6,2
2026-01-31,Sheffield Weds,Wrexham,0,1,6.25,4.75,1.41,5.25,4.33,1.51,5,12,2,4,,,,3,8
2026-01-31,Stoke,Southampton,0,2,2.85,3.4,2.3,2.57,3.25,2.55,10,11,3,4,,,,4,5
2026-01-31,Blackburn,Hull,0,1,2.15,3.3,3.2,2.15,3.3,3.2,9,12,3,4,,,,8,4
2026-01-31,Ipswich,Preston,1,1,1.33,4.75,8.0,1.33,4.75,8.0,16,11,5,4,,,,9,3
2026-01-31,Middlesbrough,Norwich,1,0,1.68,3.9,4.5,1.62,4.1,4.5,9,8,5,3,,,,3,5
2026-01-31,Millwall,Sheffield United,1,1,2.45,3.25,2.75,2.4,3.25,2.82,14,12,6,6,,,,6,8
2026-01-31,Oxford,Birmingham,0,2,3.4,3.4,2.05,3.7,3.6,1.96,10,11,4,2,,,,4,4
2026-01-31,Portsmouth,West Brom,3,0,3.2,3.1,2.35,2.82,3.0,2.57,20,4,6,1,,,,3,3
2026-01-31,QPR,Coventry,2,1,3.1,3.4,2.15,3.7,3.6,1.86,15,9,8,2,,,,5,5
2026-01-31,Watford,Swansea,0,2,2.01,3.3,3.6,2.1,3.25,3.5,17,14,5,7,,,,5,8
2026-02-03,Blackburn,Sheffield Weds,1,0,1.33,5.0,8.5,1.3,5.0,9.0,9,2,6,1,,,,8,2
2026-02-03,Hull,Watford,0,0,2.15,3.5,3.1,2.15,3.5,3.1,6,16,3,2,,,,7,5
2026-02-03,Sheffield United,Oxford,3,1,1.33,4.5,8.5,1.37,4.33,8.5,11,6,3,2,,,,10,2
2026-02-06,Charlton,QPR,0,0,2.85,3.0,2.57,3.0,3.0,2.5,16,18,5,4,,,,7,5
2026-02-07,Derby,Ipswich,1,2,3.6,3.4,2.01,3.75,3.5,1.91,9,13,1,5,,,,3,7
2026-02-07,Norwich,Blackburn,2,0,1.91,3.5,3.75,2.1,3.4,3.25,12,6,3,0,,,,5,4
2026-02-07,Southampton,Watford,1,0,1.81,3.7,4.0,1.86,3.7,3.75,6,11,4,2,,,,3,9
2026-02-07,Birmingham,Leicester,2,1,1.66,3.8,4.5,1.66,3.75,4.5,22,7,6,2,,,,10,1
2026-02-07,Coventry,Oxford,0,0,1.39,4.75,7.0,1.42,4.33,6.5,24,4,5,0,,,,10,0
2026-02-07,Hull,Bristol City,2,3,2.3,3.3,3.0,2.5,3.3,2.7,10,11,5,6,,,,2,4
2026-02-07,Preston,Portsmouth,1,0,2.32,3.2,3.1,2.57,3.1,2.7,7,12,3,4,,,,2,14
2026-02-07,West Brom,Stoke,0,0,2.2,3.1,3.3,2.1,3.1,3.6,10,8,2,3,,,,2,2
2026-02-07,Wrexham,Millwall,0,2,2.5,3.3,2.7,2.7,3.25,2.57,16,7,5,1,,,,5,4
2026-02-08,Swansea,Sheffield Weds,4,0,1.27,5.25,9.5,1.22,6.0,11.0,22,3,6,0,,,,8,2
2026-02-09,Sheffield United,Middlesbrough,1,2,2.2,3.5,3.1,2.15,3.6,3.0,13,19,5,9,,,,8,8
2026-02-10,Leicester,Southampton,3,4,3.1,3.4,2.2,2.75,3.3,2.4,8,16,3,7,,,,3,9
2026-02-10,Oxford,Norwich,0,3,3.1,3.2,2.3,3.0,3.2,2.32,7,8,1,4,,,,2,4
2026-02-10,Birmingham,West Brom,0,0,1.81,3.4,4.33,1.66,3.6,5.0,16,9,5,1,,,,11,3
2026-02-11,Charlton,Stoke,1,0,2.57,3.1,2.7,2.75,3.0,2.65,17,6,4,2,,,,6,5
2026-02-14,Derby,Swansea,2,0,2.1,3.2,3.3,2.45,3.2,2.75,11,15,6,2,,,,6,2
2026-02-14,Portsmouth,Sheffield United,0,1,3.1,3.25,2.15,3.1,3.4,2.2,23,11,7,2,,,,11,4
2026-02-14,Preston,Watford,2,2,3.0,3.2,2.2,2.75,3.1,2.45,8,20,3,5,,,,9,7
2026-02-14,QPR,Blackburn,1,3,2.15,3.1,3.25,2.15,3.2,3.3,21,7,4,4,,,,8,1
2026-02-14,Sheffield Weds,Millwall,1,2,9.0,4.33,1.35,9.0,5.0,1.3,11,20,3,6,,,,3,11
2026-02-16,Coventry,Middlesbrough,3,1,2.15,3.5,3.0,2.2,3.6,3.0,9,18,4,4,,,,3,2
2026-02-17,Bristol City,Wrexham,2,2,2.15,3.5,3.2,2.1,3.4,3.3,8,9,5,3,,,,3,2
2026-02-17,Charlton,Portsmouth,1,3,2.45,3.1,2.85,2.65,2.85,2.82,12,12,4,6,,,,3,2
2026-02-20,Blackburn,Preston,1,0,1.96,3.4,3.9,2.05,3.4,3.5,13,3,3,2,,,,5,3
2026-02-21,Hull,QPR,1,3,2.25,3.3,3.1,2.2,3.4,3.1,14,12,4,8,,,,8,4
2026-02-21,Stoke,Leicester,2,2,2.15,3.3,3.3,2.25,3.2,3.2,11,15,3,5,,,,7,4
2026-02-21,Swansea,Bristol City,1,0,2.1,3.4,3.3,1.91,3.5,3.7,8,12,3,2,,,,3,5
2026-02-21,West Brom,Coventry,0,2,3.5,3.5,2.01,3.6,3.5,1.96,11,10,1,3,,,,3,2
2026-02-21,Middlesbrough,Oxford,0,0,1.39,4.33,7.5,1.35,4.5,8.0,24,13,7,2,,,,9,5
2026-02-21,Millwall,Portsmouth,1,3,1.81,3.5,4.2,1.81,3.4,4.33,6,15,3,8,,,,6,4
2026-02-21,Norwich,Birmingham,1,2,2.5,3.4,2.65,2.45,3.4,2.7,18,9,9,5,,,,6,5
2026-02-21,Southampton,Charlton,1,1,1.53,4.2,5.5,1.49,4.33,6.0,23,6,8,3,,,,10,1
2026-02-21,Watford,Derby,2,0,2.1,3.3,3.4,2.01,3.4,3.6,18,5,8,1,,,,2,2
2026-02-21,Wrexham,Ipswich,5,3,3.3,3.3,2.15,3.3,3.5,2.1,17,13,10,6,,,,5,2
2026-02-22,Sheffield United,Sheffield Weds,2,1,1.11,9.0,12.0,1.11,9.0,13.0,10,6,4,2,,,,2,6
2026-02-24,Blackburn,Bristol City,1,2,2.32,3.2,3.0,2.32,3.1,3.1,19,10,7,5,,,,6,4
2026-02-24,Hull,Derby,4,2,2.55,3.2,2.7,2.15,3.4,3.2,9,18,3,6,,,,7,3
2026-02-24,Middlesbrough,Leicester,1,1,1.46,4.33,6.0,1.46,4.5,5.75,17,11,4,6,,,,8,5
2026-02-24,Swansea,Preston,1,1,1.68,3.75,4.33,1.76,3.75,4.1,12,14,2,3,,,,4,8
2026-02-24,Watford,Ipswich,0,2,3.3,3.25,2.15,3.1,3.3,2.2,11,11,2,3,,,,3,4
2026-02-24,West Brom,Charlton,1,1,1.91,3.4,4.0,1.91,3.4,4.0,18,3,2,2,,,,7,0
2026-02-24,Wrexham,Portsmouth,2,1,2.01,3.4,3.5,2.01,3.25,3.6,10,9,5,1,,,,3,15
2026-02-24,Southampton,QPR,5,0,1.61,3.7,4.33,1.66,3.9,4.5,14,5,9,1,,,,5,3
2026-02-25,Millwall,Birmingham,3,0,2.4,3.3,2.82,2.65,3.3,2.55,11,5,5,2,,,,7,5
2026-02-25,Norwich,Sheffield Weds,2,0,1.15,6.5,15.0,1.15,6.5,15.0,19,4,6,1,,,,3,4
2026-02-25,Sheffield United,Coventry,1,2,2.4,3.4,2.7,2.4,3.4,2.7,22,11,4,5,,,,7,3
2026-02-25,Stoke,Oxford,2,1,1.79,3.5,4.5,1.86,3.5,4.0,21,9,9,2,,,,8,7
2026-02-27,Bristol City,Watford,1,2,2.4,3.4,2.65,2.3,3.5,2.85,11,11,4,4,,,,3,3
2026-02-28,Derby,Blackburn,3,1,2.1,3.3,3.3,2.05,3.3,3.4,14,11,6,3,,,,2,3
2026-02-28,Leicester,Norwich,0,2,2.4,3.4,2.7,2.4,3.3,2.75,10,12,3,8,,,,6,7
2026-02-28,Portsmouth,Hull,0,1,2.01,3.5,3.5,1.86,3.4,4.0,22,2,6,2,,,,11,2
2026-02-28,Charlton,Wrexham,0,1,3.1,3.3,2.25,3.2,3.3,2.2,12,8,1,2,,,,4,2
2026-02-28,Coventry,Stoke,2,1,1.51,4.2,5.75,1.49,4.2,5.75,20,3,8,1,,,,7,1
2026-02-28,Ipswich,Swansea,3,0,1.53,4.0,5.5,1.53,3.9,5.5,11,10,6,3,,,,4,0
2026-02-28,Oxford,West Brom,2,1,3.2,3.2,2.25,3.3,3.1,2.2,9,16,3,3,,,,5,6
2026-02-28,Preston,Millwall,0,2,3.1,3.5,2.2,3.1,3.5,2.15,6,16,2,5,,,,2,6
2026-02-28,QPR,Sheffield United,0,2,3.0,3.6,2.2,3.1,3.5,2.15,12,12,2,3,,,,7,4
