Date,HomeTeam,AwayTeam,FTHG,FTAG,B365H,B365D,B365A,B365CH,B365CD,B365CA,HS,AS,HST,AST,PSH,PSD,PSA,HC,AC
2021-08-18,West Brom,Sheffield United,4,0,2.1,3.4,3.5,2.0,3.2,4.2,12,5,4,1,2.1,3.48,3.71,5,4
2021-08-20,Bristol City,Swansea,0,1,2.15,3.25,3.6,2.15,3.25,3.6,15,8,5,4,2.27,3.24,3.59,1,2
2021-08-21,QPR,Barnsley,2,2,2.05,3.3,3.8,2.05,3.4,3.75,13,12,6,4,2.1,3.55,3.69,6,9
2021-08-21,Blackburn,West Brom,1,2,4.0,3.3,1.9,3.75,3.4,2.05,7,23,2,11,3.96,3.48,2.02,5,6
2021-08-21,Bournemouth,Blackpool,2,2,1.65,3.8,5.5,1.66,3.8,5.25,13,11,5,5,1.68,3.8,5.64,6,5
2021-08-21,Cardiff,Millwall,3,1,2.2,3.2,3.5,2.35,3.1,3.3,16,12,5,5,2.3,3.07,3.67,2,3
2021-08-21,Coventry,Reading,2,1,2.05,3.4,3.6,2.05,3.3,3.75,25,7,7,2,2.1,3.39,3.82,10,2
2021-08-21,Derby,Middlesbrough,0,0,3.1,3.1,2.45,2.7,3.1,2.8,9,11,4,3,3.11,3.22,2.5,7,3
2021-08-21,Fulham,Hull,2,0,1.36,4.75,9.5,1.33,5.0,9.0,15,8,6,3,1.42,4.79,8.03,9,1
2021-08-21,Luton,Birmingham,0,5,2.0,3.25,3.8,2.25,3.1,3.5,11,20,3,9,2.08,3.47,3.77,5,5
2021-08-21,Preston,Peterboro,1,0,2.1,3.3,3.6,2.4,3.1,3.25,16,9,7,2,2.28,3.21,3.53,5,1
2021-08-21,Sheffield United,Huddersfield,1,2,1.57,3.8,5.75,1.72,3.6,4.75,16,6,6,3,1.66,3.88,5.64,6,4
2021-08-21,Stoke,Nott'm Forest,1,0,1.83,3.5,4.5,1.72,3.6,5.0,11,2,5,0,1.89,3.42,4.68,6,2
2021-08-28,Cardiff,Bristol City,1,2,1.95,3.4,4.0,1.9,3.2,4.5,12,9,5,5,2.0,3.36,4.23,4,3
2021-08-28,Derby,Nott'm Forest,1,1,2.45,3.1,3.1,2.3,3.2,3.3,13,13,4,4,2.6,2.96,3.22,8,4
2021-08-28,Barnsley,Birmingham,1,1,2.25,3.3,3.3,2.45,3.1,3.1,7,14,2,4,2.34,3.23,3.39,2,2
2021-08-28,Fulham,Stoke,3,0,1.83,3.4,4.5,1.75,3.5,5.0,20,11,9,3,1.88,3.34,4.86,8,7
2021-08-28,Huddersfield,Reading,4,0,2.37,3.25,3.1,2.15,3.25,3.5,16,7,8,1,2.37,3.27,3.27,5,3
2021-08-28,Hull,Bournemouth,0,0,3.6,3.4,2.1,3.25,3.3,2.25,3,12,0,5,3.49,3.32,2.24,2,6
2021-08-28,Luton,Sheffield United,0,0,2.87,3.2,2.55,3.1,3.4,2.3,9,8,1,1,2.93,3.26,2.59,2,6
2021-08-28,Middlesbrough,Blackburn,1,1,2.1,3.3,3.6,2.4,3.2,3.1,12,6,5,1,2.2,3.26,3.68,11,5
2021-08-28,Millwall,Blackpool,2,1,1.83,3.5,4.5,1.83,3.5,4.5,18,10,7,3,1.87,3.55,4.58,14,1
2021-08-28,Preston,Swansea,3,1,2.25,3.3,3.3,2.25,3.3,3.3,11,5,6,2,2.29,3.37,3.34,3,1
2021-08-28,QPR,Coventry,2,0,2.2,3.3,3.4,2.15,3.4,3.4,13,15,5,4,2.3,3.33,3.34,5,11
2021-08-28,Peterboro,West Brom,0,1,5.5,3.6,1.66,5.0,3.9,1.66,5,19,1,3,5.22,3.69,1.74,6,5
2021-09-10,Birmingham,Derby,2,0,1.85,3.3,4.75,1.95,3.3,4.2,13,7,4,2,1.91,3.27,4.99,2,2
2021-09-11,Blackburn,Luton,2,2,2.2,3.3,3.4,1.9,3.3,4.5,11,10,5,4,2.23,3.37,3.53,1,4
2021-09-11,Blackpool,Fulham,1,0,6.0,4.0,1.57,5.75,3.75,1.61,8,17,1,4,6.02,4.14,1.6,4,4
2021-09-11,Bournemouth,Barnsley,3,0,1.83,3.5,4.5,1.75,3.5,4.75,14,2,8,0,1.93,3.51,4.35,6,0
2021-09-11,Bristol City,Preston,0,0,2.3,3.2,3.3,2.4,3.2,3.1,10,10,3,2,2.38,3.25,3.28,8,6
2021-09-11,Coventry,Middlesbrough,2,0,2.2,3.3,3.4,2.15,3.2,3.6,12,8,6,5,2.36,3.26,3.37,7,7
2021-09-11,Reading,QPR,3,3,3.0,3.4,2.37,2.87,3.4,2.4,12,22,4,4,3.04,3.51,2.42,3,6
2021-09-11,Sheffield United,Peterboro,6,2,1.66,3.75,5.5,1.66,3.5,5.75,24,7,9,5,1.65,3.96,5.8,11,3
2021-09-11,Stoke,Huddersfield,2,1,1.75,3.6,5.0,1.95,3.4,4.0,6,15,2,4,1.79,3.57,5.25,3,5
2021-09-11,Swansea,Hull,0,0,2.15,3.3,3.5,2.25,3.3,3.3,16,4,4,1,2.16,3.5,3.57,7,2
2021-09-11,West Brom,Millwall,1,1,1.53,4.0,6.5,1.55,4.0,6.0,11,13,2,4,1.57,4.09,6.44,4,5
2021-09-12,Nott'm Forest,Cardiff,1,2,3.1,3.1,2.5,2.5,3.1,3.0,15,22,4,5,3.02,3.11,2.63,4,4
2021-09-14,Blackburn,Hull,2,0,1.75,3.6,5.0,1.9,3.4,4.2,18,16,6,4,1.79,3.55,5.28,6,6
2021-09-14,Blackpool,Huddersfield,0,3,2.6,3.2,2.87,2.62,3.1,2.87,16,13,3,6,2.65,3.28,2.9,4,3
2021-09-14,Bournemouth,QPR,2,1,1.9,3.6,4.0,1.8,3.75,4.33,10,15,4,6,1.94,3.66,4.13,3,6
2021-09-14,Sheffield United,Preston,2,2,1.85,3.3,4.75,1.8,3.4,4.75,13,9,6,4,1.89,3.37,4.9,2,6
2021-09-14,Reading,Peterboro,3,1,2.3,3.4,3.1,2.0,3.5,3.75,12,6,6,3,2.39,3.55,3.05,3,5
2021-09-14,West Brom,Derby,0,0,1.53,3.9,6.5,1.45,4.2,7.5,25,4,9,0,1.55,4.15,6.85,5,4
2021-09-15,Birmingham,Fulham,1,4,3.8,3.3,2.05,3.75,3.25,2.1,18,15,7,10,4.12,3.17,2.13,10,2
2021-09-15,Bristol City,Luton,1,1,2.45,3.2,3.0,2.3,3.1,3.4,13,19,2,4,2.57,3.16,3.1,7,9
2021-09-15,Coventry,Cardiff,1,0,2.2,3.3,3.4,2.1,3.4,3.5,11,10,4,1,2.33,3.18,3.51,7,6
2021-09-15,Nott'm Forest,Middlesbrough,0,2,2.9,3.1,2.55,2.75,3.0,2.75,15,13,3,6,3.08,2.97,2.73,6,7
2021-09-15,Stoke,Barnsley,1,1,1.75,3.5,5.0,1.61,3.6,6.0,12,9,7,4,1.81,3.55,5.11,12,4
2021-09-15,Swansea,Millwall,0,0,2.6,3.1,2.9,2.45,3.1,3.1,12,10,4,4,2.74,3.1,2.95,7,3
2021-09-18,Hull,Sheffield United,1,3,3.25,3.3,2.3,3.8,3.4,2.0,10,15,5,8,3.42,3.24,2.34,6,4
2021-09-18,Barnsley,Blackburn,0,0,3.0,3.0,2.62,3.2,3.1,2.4,13,3,4,2,2.89,3.14,2.76,8,1
2021-09-18,Cardiff,Bournemouth,0,1,2.9,3.2,2.55,3.0,3.3,2.4,6,16,2,5,2.95,3.34,2.57,2,5
2021-09-18,Derby,Stoke,2,1,3.1,3.1,2.45,3.75,3.1,2.15,14,13,5,5,3.25,3.19,2.46,7,6
2021-09-18,Fulham,Reading,1,2,1.33,5.0,9.5,1.33,5.25,8.5,25,8,5,4,1.38,5.15,8.94,9,0
2021-09-18,Huddersfield,Nott'm Forest,0,2,2.05,3.3,3.8,2.0,3.3,4.0,10,8,2,4,2.09,3.38,3.94,6,5
2021-09-18,Luton,Swansea,3,3,2.05,3.25,3.8,2.1,3.25,3.75,16,15,5,3,2.12,3.4,3.81,5,7
2021-09-18,Middlesbrough,Blackpool,1,2,1.83,3.4,4.75,1.83,3.4,4.75,9,11,5,1,1.85,3.5,4.92,6,6
2021-09-18,Millwall,Coventry,1,1,2.55,3.1,3.0,2.45,3.1,3.1,17,15,4,3,2.59,3.12,3.11,8,4
2021-09-18,Peterboro,Birmingham,3,0,3.4,3.3,2.2,3.6,3.3,2.1,9,13,2,2,3.47,3.35,2.27,4,6
2021-09-18,Preston,West Brom,1,1,3.8,3.6,1.95,3.75,3.4,1.95,8,12,2,3,3.81,3.61,2.04,3,10
2021-09-18,QPR,Bristol City,1,2,1.83,3.6,4.33,1.7,3.8,5.25,26,9,11,3,1.84,3.89,4.35,9,4
2021-09-24,Coventry,Peterboro,3,0,1.61,4.0,5.5,1.61,4.1,5.25,16,8,7,2,1.66,4.02,5.57,4,1
2021-09-24,West Brom,QPR,2,1,1.7,4.0,4.75,1.61,4.2,5.0,18,5,7,4,1.69,4.02,5.2,8,5
2021-09-25,Reading,Middlesbrough,1,0,3.0,3.2,2.45,3.4,3.4,2.15,13,10,5,2,3.05,3.26,2.55,2,4
2021-09-25,Birmingham,Preston,0,0,2.05,3.2,4.0,2.45,3.2,3.0,6,9,2,2,2.12,3.27,4.0,5,8
2021-09-25,Blackburn,Cardiff,5,1,2.25,3.4,3.2,2.3,3.4,3.1,17,11,10,5,2.36,3.38,3.24,2,6
2021-09-25,Blackpool,Barnsley,1,0,2.4,3.3,3.0,2.37,3.3,3.1,13,13,6,4,2.53,3.3,3.05,6,4
2021-09-25,Bournemouth,Luton,2,1,1.57,4.33,5.5,1.6,4.0,6.0,6,10,2,3,1.67,4.08,5.38,4,7
2021-09-25,Bristol City,Fulham,1,1,5.0,3.6,1.75,5.5,3.9,1.61,14,22,5,5,5.18,3.69,1.76,3,7
2021-09-25,Nott'm Forest,Millwall,1,1,2.5,3.1,3.1,2.45,3.0,3.2,10,12,3,2,2.52,3.11,3.24,3,4
2021-09-25,Sheffield United,Derby,1,0,1.61,3.75,6.0,1.57,3.8,6.0,17,9,2,4,1.65,3.73,6.43,11,1
2021-09-25,Stoke,Hull,2,0,1.57,3.8,6.5,1.75,3.5,5.0,10,12,5,4,1.62,3.86,6.51,1,5
2021-09-25,Swansea,Huddersfield,1,0,2.5,3.2,3.0,2.15,3.3,3.5,7,5,6,0,2.65,3.16,3.0,3,2
2021-09-28,Cardiff,West Brom,0,4,4.33,3.5,1.85,4.2,3.5,1.9,6,11,0,6,4.37,3.59,1.92,4,6
2021-09-28,Huddersfield,Blackburn,3,2,2.55,3.3,2.8,2.5,3.25,2.87,13,13,8,3,2.63,3.34,2.87,5,3
2021-09-28,Hull,Blackpool,1,1,2.25,3.2,3.4,2.25,3.2,3.4,15,10,3,3,2.35,3.2,3.45,9,3
2021-09-28,Middlesbrough,Sheffield United,2,0,3.0,3.1,2.55,3.2,3.1,2.45,9,13,4,4,3.08,3.05,2.67,4,7
2021-09-28,Preston,Stoke,1,1,2.7,3.1,2.8,2.62,3.1,2.87,9,21,2,5,2.79,3.11,2.88,1,6
2021-09-28,QPR,Birmingham,2,0,1.95,3.6,3.8,2.05,3.4,3.6,12,13,5,0,2.01,3.55,4.0,1,4
2021-09-29,Barnsley,Nott'm Forest,1,3,2.4,3.0,3.25,2.45,3.0,3.2,8,12,3,7,2.54,2.96,3.38,2,6
2021-09-29,Derby,Reading,1,0,2.25,3.2,3.4,2.15,3.3,3.5,14,16,5,7,2.32,3.25,3.46,2,4
2021-09-29,Fulham,Swansea,3,1,1.36,4.75,8.5,1.36,4.75,8.5,10,7,7,1,1.43,4.77,8.24,3,4
2021-09-29,Luton,Coventry,5,0,2.7,3.2,2.7,2.87,3.1,2.6,21,6,9,1,2.76,3.23,2.81,5,7
2021-09-29,Millwall,Bristol City,1,0,2.05,3.2,4.0,1.85,3.5,4.33,12,11,4,1,2.11,3.2,4.12,4,6
2021-09-29,Peterboro,Bournemouth,0,0,5.25,3.75,1.66,5.0,3.9,1.66,4,11,1,3,5.17,3.76,1.75,4,6
2021-10-01,Stoke,West Brom,1,0,3.5,3.2,2.2,3.4,3.2,2.25,11,11,6,2,3.61,3.21,2.28,1,5
2021-10-02,Coventry,Fulham,4,1,3.75,3.5,2.0,3.7,3.7,1.95,14,12,5,1,3.82,3.67,2.02,7,7
2021-10-02,Barnsley,Millwall,0,1,3.0,3.1,2.5,3.1,3.0,2.5,14,17,3,7,3.0,3.1,2.69,5,8
2021-10-02,Birmingham,Nott'm Forest,0,3,2.15,3.2,3.6,2.15,3.25,3.6,18,12,9,7,2.23,3.24,3.67,6,4
2021-10-02,Blackpool,Blackburn,2,1,3.0,3.3,2.45,2.37,3.4,3.0,8,16,3,6,3.03,3.32,2.52,2,9
2021-10-02,Bournemouth,Sheffield United,2,1,1.95,3.5,3.9,2.2,3.3,3.4,11,8,7,1,2.05,3.5,3.9,4,7
2021-10-02,Cardiff,Reading,0,1,2.0,3.4,3.8,2.0,3.5,3.75,27,2,5,1,2.01,3.67,3.85,7,2
2021-10-02,Derby,Swansea,0,0,2.45,3.1,3.1,2.5,3.0,3.1,6,15,5,2,2.54,3.14,3.17,0,4
2021-10-02,Hull,Middlesbrough,2,0,3.0,3.2,2.45,2.9,3.2,2.5,9,17,2,4,3.16,3.19,2.52,1,1
2021-10-02,Luton,Huddersfield,0,0,2.1,3.3,3.75,1.9,3.5,4.0,14,9,3,2,2.16,3.44,3.65,6,4
2021-10-02,Peterboro,Bristol City,2,3,2.5,3.3,2.87,2.37,3.3,3.0,15,15,3,7,2.65,3.27,2.91,5,10
2021-10-02,QPR,Preston,3,2,2.05,3.6,3.5,1.9,3.6,3.9,19,11,9,5,2.13,3.55,3.62,7,3
2021-10-15,West Brom,Birmingham,1,0,1.61,4.0,5.5,1.55,4.0,6.5,11,10,3,1,1.67,4.05,5.39,8,2
2021-10-16,Fulham,QPR,4,1,1.6,4.2,5.25,1.61,4.2,5.0,16,7,7,1,1.65,4.24,5.24,7,2
2021-10-16,Blackburn,Coventry,2,2,2.8,3.25,2.6,2.5,3.25,2.9,10,9,6,4,2.88,3.21,2.71,4,5
2021-10-16,Bristol City,Bournemouth,0,2,4.5,3.4,1.85,4.2,3.5,1.9,5,22,2,5,4.44,3.55,1.92,5,11
2021-10-16,Huddersfield,Hull,2,0,2.0,3.3,4.0,2.0,3.3,4.0,12,9,4,2,2.02,3.52,4.03,4,5
2021-10-16,Middlesbrough,Peterboro,2,0,1.8,3.5,4.75,1.72,3.8,4.75,17,6,5,0,1.81,3.62,4.93,4,3
2021-10-16,Millwall,Luton,0,2,2.37,3.2,3.25,2.45,3.2,3.0,14,6,5,2,2.42,3.3,3.22,12,3
2021-10-16,Nott'm Forest,Blackpool,2,1,2.0,3.3,4.0,1.9,3.4,4.2,13,6,5,3,2.06,3.42,4.01,4,3
2021-10-16,Preston,Derby,0,0,2.0,3.2,4.2,1.9,3.25,4.33,8,17,3,5,2.07,3.19,4.28,4,10
2021-10-16,Reading,Barnsley,1,0,2.15,3.25,3.6,2.25,3.25,3.3,10,16,6,7,2.18,3.35,3.68,4,6
2021-10-16,Sheffield United,Stoke,2,1,2.2,3.2,3.5,2.1,3.3,3.6,16,12,4,4,2.27,3.29,3.54,8,4
2021-10-17,Swansea,Cardiff,3,0,2.4,3.2,3.1,2.37,3.1,3.25,12,10,7,3,2.53,3.19,3.13,8,5
2021-10-19,Bristol City,Nott'm Forest,1,2,2.75,3.25,2.62,2.87,3.3,2.5,9,15,2,6,2.92,3.28,2.62,1,9
2021-10-19,Derby,Luton,2,2,3.3,3.2,2.3,3.1,3.0,2.55,9,10,3,3,3.31,3.18,2.43,5,5
2021-10-19,QPR,Blackburn,1,0,2.15,3.5,3.3,2.05,3.6,3.5,16,5,5,1,2.22,3.49,3.44,4,2
2021-10-19,Sheffield United,Millwall,1,2,1.8,3.5,4.75,1.85,3.5,4.5,12,12,3,5,1.85,3.51,4.91,5,4
2021-10-19,Stoke,Bournemouth,0,1,2.7,3.2,2.8,2.62,3.25,2.75,13,10,2,4,2.58,3.21,3.05,9,7
2021-10-20,Fulham,Cardiff,2,0,1.5,4.2,6.5,1.4,4.75,8.0,24,15,6,2,1.48,4.54,7.44,6,2
2021-10-20,Huddersfield,Birmingham,0,0,2.4,3.2,3.1,2.3,3.2,3.3,9,6,1,2,2.52,3.24,3.11,2,2
2021-10-20,Hull,Peterboro,1,2,2.1,3.4,3.6,2.0,3.4,3.8,19,9,5,5,2.12,3.5,3.7,8,4
2021-10-20,Middlesbrough,Barnsley,2,0,1.85,3.4,4.5,1.8,3.6,4.5,21,9,8,3,1.89,3.46,4.69,8,4
2021-10-20,Preston,Coventry,2,1,2.75,3.2,2.7,2.55,3.2,2.87,16,8,4,3,2.74,3.35,2.75,9,3
2021-10-20,Swansea,West Brom,2,1,4.0,3.3,2.0,3.6,3.25,2.15,9,10,3,6,3.94,3.32,2.11,5,3
2021-10-20,Reading,Blackpool,2,3,2.2,3.3,3.4,2.0,3.4,3.8,6,18,3,10,2.26,3.4,3.43,0,8
2021-10-23,Cardiff,Middlesbrough,0,2,2.7,3.2,2.7,2.5,3.2,2.9,9,21,1,6,2.76,3.17,2.86,4,14
2021-10-23,Birmingham,Swansea,2,1,2.45,3.1,3.1,2.55,3.1,2.9,15,7,6,1,2.54,3.09,3.22,6,12
2021-10-23,Blackburn,Reading,2,0,1.85,3.6,4.33,1.7,3.8,5.0,12,12,5,2,1.89,3.7,4.33,2,2
2021-10-23,Blackpool,Preston,2,0,2.9,3.2,2.5,3.0,3.2,2.45,11,9,2,2,2.98,3.25,2.6,3,5
2021-10-23,Bournemouth,Huddersfield,3,0,1.6,4.0,5.5,1.57,4.0,6.0,14,4,6,1,1.63,3.99,6.04,7,2
2021-10-23,Coventry,Derby,1,1,1.85,3.4,4.33,1.7,3.6,5.0,11,7,3,1,1.95,3.36,4.58,4,0
2021-10-23,Luton,Hull,1,0,1.8,3.6,4.5,1.85,3.5,4.2,12,10,4,1,1.84,3.66,4.68,6,7
2021-10-23,Millwall,Stoke,2,1,2.5,3.1,3.0,2.75,3.1,2.7,8,14,4,3,2.66,3.05,3.1,0,10
2021-10-23,Peterboro,QPR,2,1,3.6,3.6,1.95,3.8,3.75,1.9,12,14,5,6,3.77,3.75,2.01,1,4
2021-10-23,West Brom,Bristol City,3,0,1.45,4.33,7.5,1.44,4.33,8.0,23,7,9,2,1.5,4.23,7.91,11,6
2021-10-24,Barnsley,Sheffield United,2,3,3.8,3.4,2.05,4.2,3.6,1.85,11,7,4,4,3.78,3.54,2.08,5,2
2021-10-24,Nott'm Forest,Fulham,0,4,4.0,3.5,1.95,4.2,3.5,1.9,8,11,1,3,4.31,3.43,1.98,5,1
2021-10-29,QPR,Nott'm Forest,1,1,2.15,3.5,3.3,2.05,3.5,3.5,13,12,4,4,2.19,3.49,3.51,5,8
2021-10-30,Fulham,West Brom,3,0,2.0,3.5,3.8,2.0,3.5,3.7,15,11,4,3,2.08,3.57,3.73,4,7
2021-10-30,Bristol City,Barnsley,2,1,2.3,3.3,3.2,2.4,3.3,2.9,12,18,4,7,2.38,3.39,3.2,3,9
2021-10-30,Derby,Blackburn,1,2,2.8,3.25,2.55,2.7,3.1,2.75,9,12,3,5,2.85,3.31,2.66,2,3
2021-10-30,Huddersfield,Millwall,1,0,2.5,3.2,2.9,2.6,3.2,2.8,14,4,6,1,2.66,3.14,3.01,6,3
2021-10-30,Hull,Coventry,0,1,2.9,3.4,2.4,3.1,3.4,2.3,13,11,4,3,3.04,3.4,2.47,4,8
2021-10-30,Middlesbrough,Birmingham,0,2,2.1,3.3,3.6,2.05,3.3,3.8,11,8,3,3,2.19,3.36,3.66,9,0
2021-10-30,Preston,Luton,2,0,2.45,3.2,3.0,2.4,3.2,3.1,14,8,5,4,2.58,3.25,3.02,7,5
2021-10-30,Sheffield United,Blackpool,0,1,1.57,4.0,6.0,1.53,4.2,6.0,13,5,4,2,1.6,4.05,6.29,4,4
2021-10-30,Stoke,Cardiff,3,3,1.95,3.4,4.0,1.75,3.6,4.75,11,9,4,5,1.95,3.56,4.25,7,5
2021-10-30,Swansea,Peterboro,3,0,1.6,3.8,5.75,1.57,4.2,5.5,13,2,5,1,1.63,4.01,5.96,7,3
2021-10-30,Reading,Bournemouth,0,2,5.0,3.6,1.72,5.25,3.75,1.66,9,8,1,3,5.09,3.68,1.78,6,5
2021-11-02,Birmingham,Bristol City,3,0,1.83,3.6,4.2,1.9,3.6,4.0,14,8,3,1,1.88,3.63,4.47,6,2
2021-11-02,Coventry,Swansea,1,2,2.15,3.4,3.4,2.25,3.25,3.3,11,9,4,4,2.35,3.24,3.42,7,3
2021-11-02,Luton,Middlesbrough,3,1,2.25,3.3,3.25,2.2,3.4,3.3,10,9,3,4,2.36,3.32,3.3,5,0
2021-11-02,Millwall,Reading,1,0,1.9,3.4,4.2,1.8,3.5,4.75,17,9,5,0,1.94,3.43,4.47,4,1
2021-11-02,Nott'm Forest,Sheffield United,1,1,2.9,3.4,2.4,3.1,3.3,2.3,10,6,1,3,3.04,3.42,2.46,6,4
2021-11-02,Peterboro,Huddersfield,1,1,3.4,3.4,2.15,3.2,3.4,2.25,9,9,5,2,3.36,3.44,2.27,2,3
2021-11-03,Barnsley,Derby,2,1,2.2,3.2,3.5,2.3,3.2,3.25,9,15,4,5,2.33,3.24,3.46,7,8
2021-11-03,Blackburn,Fulham,0,7,4.0,3.5,1.9,4.2,3.8,1.8,5,18,2,10,4.07,3.67,1.96,2,8
2021-11-03,Blackpool,Stoke,0,1,3.2,3.4,2.25,3.3,3.4,2.2,9,11,1,4,3.22,3.47,2.33,4,4
2021-11-03,Bournemouth,Preston,1,2,1.55,4.0,6.5,1.66,3.6,5.5,10,8,5,3,1.6,4.03,6.29,9,2
2021-11-03,Cardiff,QPR,0,1,2.7,3.4,2.6,2.5,3.5,2.75,10,8,3,4,2.67,3.41,2.78,6,2
2021-11-03,West Brom,Hull,1,0,1.4,4.5,9.0,1.55,4.2,6.0,17,9,5,1,1.41,4.73,8.77,8,6
2021-11-06,Barnsley,Hull,0,2,2.25,3.2,3.4,2.4,3.2,3.1,13,19,6,4,2.27,3.32,3.49,3,7
2021-11-06,Blackburn,Sheffield United,3,1,2.9,3.4,2.4,3.75,3.5,2.0,12,9,6,4,3.08,3.44,2.43,4,8
2021-11-06,Bournemouth,Swansea,4,0,1.72,3.6,5.0,1.8,3.4,4.75,16,7,7,4,1.82,3.48,5.2,7,2
2021-11-06,Cardiff,Huddersfield,2,1,2.3,3.4,3.1,2.2,3.3,3.4,15,13,5,2,2.43,3.27,3.22,5,3
2021-11-06,Coventry,Bristol City,3,2,1.65,3.75,5.5,1.5,4.2,6.5,17,8,6,5,1.66,3.98,5.63,8,1
