Date,HomeTeam,AwayTeam,FTHG,FTAG,B365H,B365D,B365A,B365CH,B365CD,B365CA,HS,AS,HST,AST,PSH,PSD,PSA,HC,AC
2022-10-29,Bristol City,Swansea,1,1,2.3,3.4,3.1,2.7,3.5,2.55,10,14,4,3,2.43,3.49,3.03,7,11
2022-10-29,West Brom,Sheffield United,0,2,2.2,3.3,3.4,2.37,3.4,3.1,15,11,4,2,2.2,3.45,3.54,8,3
2022-10-29,Burnley,Reading,2,1,1.61,4.0,5.5,1.6,4.0,5.75,14,10,3,4,1.6,4.17,5.97,12,9
2022-10-29,Cardiff,Rotherham,1,0,1.9,3.25,4.33,1.85,3.3,4.5,19,3,5,0,1.95,3.47,4.36,10,3
2022-10-29,Coventry,Blackpool,1,2,1.95,3.4,4.0,2.0,3.4,3.8,16,17,5,4,1.98,3.59,4.06,3,5
2022-10-29,Huddersfield,Millwall,1,0,3.0,3.25,2.4,3.25,3.1,2.37,14,4,5,1,3.19,3.3,2.43,8,1
2022-10-29,Hull,Blackburn,0,1,2.5,3.2,2.9,2.4,3.2,3.0,7,14,0,6,2.58,3.21,3.05,6,3
2022-10-29,Luton,Sunderland,1,1,2.0,3.3,4.0,1.9,3.4,4.2,15,16,3,4,2.02,3.43,4.14,8,5
2022-10-29,Norwich,Stoke,3,1,2.0,3.3,4.0,2.2,3.3,3.3,16,17,9,4,2.04,3.55,3.9,5,6
2022-10-29,Preston,Middlesbrough,2,1,2.8,3.0,2.75,2.8,3.0,2.7,13,9,4,1,2.84,3.16,2.79,2,4
2022-10-29,Wigan,Watford,0,1,3.1,3.25,2.37,3.0,3.3,2.4,8,13,1,2,3.25,3.33,2.39,3,4
2022-11-01,Coventry,Blackburn,1,0,2.4,3.2,3.1,2.37,3.1,3.25,15,9,7,2,2.44,3.2,3.27,3,4
2022-11-01,Hull,Middlesbrough,1,3,3.1,3.3,2.37,3.0,3.2,2.45,10,6,2,3,3.21,3.33,2.41,7,2
2022-11-01,Luton,Reading,0,0,1.95,3.4,4.2,2.0,3.25,3.8,9,17,2,3,1.97,3.46,4.29,6,5
2022-11-01,Preston,Swansea,1,0,2.4,3.25,3.0,2.4,3.2,3.0,9,14,4,4,2.49,3.32,3.07,2,7
2022-11-01,Bristol City,Sheffield United,0,1,3.3,3.4,2.2,3.4,3.4,2.15,16,4,3,3,3.37,3.63,2.19,8,1
2022-11-01,West Brom,Blackpool,1,0,1.66,4.0,5.0,1.65,4.0,5.0,11,4,5,0,1.67,3.97,5.56,7,2
2022-11-02,Birmingham,Millwall,0,0,2.5,3.2,2.9,2.4,3.1,3.2,5,10,0,3,2.62,3.12,3.07,2,5
2022-11-02,Burnley,Rotherham,3,2,1.45,4.33,8.0,1.4,4.5,8.0,24,8,11,5,1.47,4.61,7.54,7,3
2022-11-02,Cardiff,Watford,1,2,2.9,3.2,2.5,2.9,3.1,2.55,11,16,3,5,3.01,3.31,2.54,8,11
2022-11-02,Huddersfield,Sunderland,0,2,2.62,3.3,2.7,2.87,3.2,2.55,16,9,3,3,2.67,3.29,2.87,5,1
2022-11-02,Norwich,QPR,0,0,1.95,3.6,4.0,2.0,3.4,3.8,12,13,3,4,1.99,3.7,3.89,11,4
2022-11-02,Wigan,Stoke,0,1,2.7,3.3,2.62,2.75,3.3,2.55,11,14,1,5,2.85,3.3,2.68,2,7
2022-11-04,Reading,Preston,1,2,2.3,3.1,3.3,2.3,3.1,3.3,11,10,2,4,2.4,3.18,3.37,3,2
2022-11-05,Sheffield United,Burnley,5,2,2.4,3.3,3.0,2.3,3.4,3.1,28,14,12,4,2.5,3.42,2.98,10,6
2022-11-05,Blackburn,Huddersfield,1,0,1.83,3.5,4.75,1.75,3.6,5.0,12,8,4,3,1.91,3.63,4.36,5,4
2022-11-05,Blackpool,Luton,0,1,2.8,3.3,2.55,2.7,3.25,2.7,19,11,8,3,2.83,3.43,2.61,9,11
2022-11-05,Middlesbrough,Bristol City,1,1,1.8,3.6,4.75,1.75,3.6,5.0,23,6,9,2,1.83,3.74,4.6,8,1
2022-11-05,Millwall,Hull,0,0,1.83,3.6,4.5,1.9,3.5,4.2,24,7,6,2,1.83,3.58,4.88,10,2
2022-11-05,QPR,West Brom,0,1,2.5,3.6,2.7,2.7,3.3,2.7,9,10,2,2,2.65,3.46,2.76,8,5
2022-11-05,Rotherham,Norwich,1,2,4.2,3.5,1.95,4.33,3.75,1.83,10,13,4,4,4.19,3.6,1.95,2,9
2022-11-05,Stoke,Birmingham,1,2,2.05,3.5,3.6,1.95,3.5,4.0,11,8,7,3,2.09,3.49,3.8,4,3
2022-11-05,Sunderland,Cardiff,0,1,2.2,3.2,3.5,2.2,3.25,3.5,11,13,2,4,2.27,3.22,3.61,6,4
2022-11-05,Swansea,Wigan,2,2,1.9,3.5,4.33,1.9,3.3,4.33,13,5,3,4,1.91,3.55,4.46,6,3
2022-11-05,Watford,Coventry,0,1,1.9,3.5,4.33,1.72,3.75,4.75,11,12,2,4,1.9,3.69,4.29,10,5
2022-11-08,Birmingham,Swansea,2,2,2.7,3.25,2.7,2.8,3.2,2.62,15,8,2,3,2.76,3.31,2.75,12,1
2022-11-08,Blackpool,Middlesbrough,0,3,3.2,3.4,2.25,3.3,3.4,2.15,7,19,1,5,3.34,3.49,2.26,2,7
2022-11-08,Cardiff,Hull,2,3,2.05,3.25,3.8,2.05,3.3,3.8,12,10,2,4,2.11,3.34,3.9,4,2
2022-11-08,Coventry,Wigan,2,0,1.9,3.5,4.0,1.9,3.4,4.2,14,6,2,0,1.99,3.58,4.03,6,4
2022-11-08,QPR,Huddersfield,1,2,1.7,3.75,5.25,1.61,3.9,5.75,36,11,6,5,1.72,3.79,5.38,14,4
2022-11-08,Sheffield United,Rotherham,0,1,1.33,5.5,8.0,1.33,5.5,8.0,14,4,5,2,1.34,5.38,9.84,12,1
2022-11-08,Stoke,Luton,2,0,1.95,3.4,4.0,2.05,3.4,3.8,8,15,2,3,2.06,3.4,4.01,5,13
2022-11-08,Watford,Reading,2,0,1.8,3.5,4.5,1.9,3.4,4.33,15,6,5,1,1.83,3.66,4.74,7,3
2022-11-11,Birmingham,Sunderland,1,2,2.2,3.3,3.4,2.15,3.3,3.5,22,6,6,4,2.31,3.27,3.47,7,3
2022-11-12,Bristol City,Watford,0,0,3.0,3.4,2.37,3.0,3.4,2.4,9,2,2,0,3.09,3.49,2.4,4,3
2022-11-12,Cardiff,Sheffield United,0,1,3.2,3.3,2.3,2.87,3.2,2.55,12,10,2,5,3.32,3.37,2.33,5,4
2022-11-12,Coventry,QPR,2,0,2.37,3.25,3.1,2.3,3.25,3.2,13,11,5,1,2.41,3.36,3.18,2,6
2022-11-12,Huddersfield,Swansea,0,0,3.1,3.3,2.37,3.2,3.4,2.3,8,16,4,6,3.18,3.37,2.4,2,11
2022-11-12,Hull,Reading,1,2,2.45,3.2,3.0,2.37,3.2,3.25,12,9,4,4,2.5,3.18,3.19,4,6
2022-11-12,Luton,Rotherham,1,1,1.7,3.75,5.25,1.6,3.8,6.0,18,8,7,2,1.7,3.9,5.34,12,4
2022-11-12,Norwich,Middlesbrough,1,2,2.2,3.3,3.4,2.3,3.3,3.2,14,11,6,3,2.24,3.49,3.4,3,4
2022-11-12,Preston,Millwall,2,4,2.55,3.0,3.1,2.62,3.0,3.0,17,5,4,4,2.58,3.11,3.14,2,2
2022-11-12,West Brom,Stoke,2,0,1.95,3.5,4.0,1.9,3.5,4.0,16,13,4,3,2.04,3.52,3.94,8,6
2022-11-12,Wigan,Blackpool,2,1,2.25,3.4,3.2,2.3,3.3,3.2,18,4,3,1,2.31,3.45,3.27,8,3
2022-11-13,Burnley,Blackburn,3,0,1.72,3.6,5.25,1.75,3.6,5.0,17,1,8,1,1.7,3.72,5.75,7,3
2022-12-03,Sunderland,Millwall,3,0,2.5,3.25,2.87,2.62,3.1,2.87,11,19,5,5,2.6,3.25,2.98,1,8
2022-12-10,Blackburn,Preston,1,4,2.25,3.2,3.4,2.15,3.25,3.5,7,13,2,6,2.31,3.2,3.54,2,2
2022-12-10,Rotherham,Bristol City,1,3,3.0,3.25,2.4,2.9,3.4,2.45,16,9,5,4,3.07,3.42,2.44,7,9
2022-12-10,Reading,Coventry,1,0,2.5,3.2,3.0,2.75,3.2,2.7,9,15,3,4,2.65,3.24,2.93,4,4
2022-12-10,Blackpool,Birmingham,0,0,2.75,3.3,2.63,3.0,3.3,2.45,9,10,0,1,2.85,3.3,2.67,2,6
2022-12-10,Middlesbrough,Luton,2,1,1.83,3.6,4.33,1.91,3.5,4.0,17,3,3,1,1.88,3.63,4.5,3,2
2022-12-10,Millwall,Wigan,1,1,1.91,3.4,4.33,1.95,3.3,4.33,12,7,6,3,1.91,3.5,4.57,4,3
2022-12-10,Sheffield United,Huddersfield,1,0,1.45,4.33,7.0,1.5,4.2,7.0,16,4,4,1,1.5,4.58,6.91,10,1
2022-12-10,Stoke,Cardiff,2,2,2.05,3.3,3.8,2.1,3.2,3.75,11,8,3,5,2.12,3.45,3.74,6,6
2022-12-10,Swansea,Norwich,0,1,2.45,3.4,2.88,2.45,3.4,2.9,17,5,7,2,2.49,3.6,2.88,7,4
2022-12-11,QPR,Burnley,0,3,3.1,3.4,2.3,3.3,3.4,2.15,9,9,2,7,3.08,3.59,2.36,2,6
2022-12-11,Watford,Hull,0,0,1.7,3.6,5.5,1.75,3.5,5.25,12,9,3,3,1.68,3.85,5.67,7,5
2022-12-12,Sunderland,West Brom,1,2,2.9,3.25,2.5,3.2,3.2,2.3,11,10,3,4,3.15,3.33,2.41,5,5
2022-12-16,Birmingham,Reading,3,2,2.05,3.2,4.0,2.0,3.2,4.33,9,20,6,7,2.09,3.22,4.19,0,7
2022-12-17,Bristol City,Stoke,1,2,2.6,3.25,2.8,2.45,3.3,2.9,14,6,5,3,2.58,3.43,2.86,3,3
2022-12-17,Burnley,Middlesbrough,3,1,2.05,3.4,3.75,2.0,3.5,3.9,11,4,4,4,2.11,3.53,3.69,4,1
2022-12-17,Cardiff,Blackpool,1,1,1.83,3.5,4.5,1.7,3.75,5.0,22,9,8,2,1.88,3.56,4.59,4,6
2022-12-17,Coventry,Swansea,3,3,2.4,3.25,3.0,2.55,3.25,2.88,17,17,9,7,2.5,3.34,3.04,5,3
2022-12-17,Huddersfield,Watford,0,2,3.75,3.3,2.1,3.5,3.25,2.15,15,12,2,6,3.87,3.38,2.11,7,11
2022-12-17,Hull,Sunderland,1,1,2.6,3.2,2.8,2.63,3.2,2.88,17,6,2,1,2.56,3.32,2.98,7,4
2022-12-17,Preston,QPR,0,1,2.3,3.25,3.2,2.38,3.2,3.2,10,17,2,6,2.3,3.37,3.37,4,4
2022-12-17,West Brom,Rotherham,3,0,1.44,4.5,7.5,1.4,4.75,8.5,16,2,9,1,1.45,4.63,7.84,6,3
2022-12-17,Norwich,Blackburn,0,2,1.8,3.7,4.5,1.7,3.75,5.0,19,7,4,3,1.81,3.73,4.74,6,2
2022-12-19,Wigan,Sheffield United,1,2,3.8,3.3,2.05,4.5,3.6,1.8,10,10,3,6,3.88,3.43,2.06,8,4
2022-12-21,Coventry,West Brom,1,0,3.0,3.2,2.45,3.2,3.3,2.25,17,5,8,3,3.07,3.31,2.5,10,2
2022-12-26,Watford,Millwall,0,2,2.1,3.3,3.75,2.2,3.2,3.5,7,23,2,8,2.13,3.36,3.82,4,10
2022-12-26,Sunderland,Blackburn,2,1,2.3,3.3,3.2,2.15,3.5,3.25,11,5,5,2,2.4,3.3,3.19,7,3
2022-12-26,Bristol City,West Brom,0,2,3.1,3.3,2.38,2.88,3.4,2.5,8,15,3,4,3.11,3.39,2.4,8,6
2022-12-26,Hull,Blackpool,1,1,2.1,3.4,3.75,1.91,3.5,4.0,15,16,1,5,2.09,3.48,3.73,11,8
2022-12-26,Middlesbrough,Wigan,4,1,1.67,3.75,5.5,1.6,3.8,6.0,14,17,7,5,1.66,3.94,5.56,9,10
2022-12-26,Preston,Huddersfield,1,2,1.83,3.5,4.5,1.91,3.25,4.33,11,9,2,3,1.87,3.62,4.47,2,3
2022-12-26,Rotherham,Stoke,2,2,3.2,3.3,2.3,3.3,3.4,2.2,5,12,1,5,3.31,3.4,2.29,3,3
2022-12-26,Sheffield United,Coventry,3,1,1.67,3.8,5.25,1.83,3.6,4.33,8,11,3,4,1.72,3.82,5.12,2,7
2022-12-26,Cardiff,QPR,0,0,2.4,3.3,3.0,2.38,3.3,3.0,11,10,0,1,2.48,3.2,3.16,1,6
2022-12-26,Luton,Norwich,2,1,2.6,3.3,2.75,2.6,3.25,2.7,12,19,3,5,2.66,3.41,2.75,6,4
2022-12-27,Reading,Swansea,2,1,2.8,3.3,2.55,3.0,3.2,2.45,9,12,4,7,2.89,3.36,2.57,3,4
2022-12-27,Burnley,Birmingham,3,0,1.6,3.8,6.0,1.55,3.8,6.5,10,2,4,0,1.62,3.93,6.06,1,1
2022-12-29,QPR,Luton,0,3,2.25,3.25,3.3,2.3,3.3,3.2,8,6,2,5,2.23,3.41,3.49,6,2
2022-12-29,Blackburn,Middlesbrough,1,2,3.2,3.2,2.38,3.2,3.3,2.25,9,11,5,4,3.26,3.26,2.41,1,7
2022-12-29,Coventry,Cardiff,0,0,2.15,3.3,3.4,1.91,3.5,4.0,15,6,4,2,2.21,3.42,3.52,5,2
2022-12-29,Huddersfield,Rotherham,2,0,2.1,3.25,3.8,2.0,3.3,3.8,9,7,3,2,2.15,3.35,3.79,0,2
2022-12-29,Millwall,Bristol City,0,0,1.91,3.4,4.2,1.75,3.75,4.75,9,6,0,2,1.93,3.66,4.22,3,4
2022-12-29,Wigan,Sunderland,1,4,2.63,3.25,2.7,2.4,3.4,2.9,7,13,2,7,2.77,3.34,2.73,1,4
2022-12-29,West Brom,Preston,2,0,1.75,3.5,5.0,1.8,3.5,4.75,17,8,8,2,1.81,3.63,4.94,14,3
2022-12-29,Blackpool,Sheffield United,1,2,4.75,3.75,1.73,4.5,4.0,1.7,14,11,4,6,4.75,3.89,1.78,5,6
2022-12-30,Birmingham,Hull,0,1,1.95,3.3,4.0,2.05,3.3,3.75,10,15,3,2,2.03,3.37,4.17,4,7
2022-12-30,Norwich,Reading,1,1,1.73,3.5,5.25,1.62,3.75,5.75,11,11,5,4,1.72,3.8,5.31,8,7
2022-12-30,Stoke,Burnley,0,1,3.2,3.25,2.3,3.6,3.2,2.2,6,7,3,2,3.27,3.48,2.3,3,5
2022-12-30,Swansea,Watford,4,0,2.25,3.3,3.25,1.91,3.5,4.2,15,4,7,3,2.32,3.38,3.33,4,2
2023-01-01,Blackburn,Cardiff,1,0,2.3,3.3,3.2,2.3,3.3,3.2,10,11,4,3,2.39,3.32,3.25,3,9
2023-01-01,Blackpool,Sunderland,1,1,3.0,3.25,2.45,2.9,3.3,2.5,6,18,2,5,2.98,3.49,2.47,1,5
2023-01-01,Coventry,Bristol City,1,1,1.95,3.5,4.0,2.05,3.4,3.6,16,9,6,2,1.96,3.67,4.07,6,11
2023-01-01,Huddersfield,Luton,1,2,2.88,3.4,2.45,3.0,3.2,2.5,6,9,3,5,3.16,3.31,2.45,1,1
2023-01-01,Millwall,Rotherham,3,0,1.57,3.8,6.5,1.55,3.8,7.5,26,5,12,1,1.57,4.04,6.8,10,1
2023-01-02,Birmingham,Middlesbrough,1,3,3.1,3.4,2.3,3.5,3.3,2.15,9,18,1,8,3.22,3.45,2.34,9,8
2023-01-02,Norwich,Watford,0,1,1.91,3.6,3.8,1.85,3.75,4.0,15,12,1,3,1.97,3.64,4.05,8,3
2023-01-02,Stoke,Preston,0,1,2.1,3.4,3.6,2.05,3.3,3.8,15,9,3,2,2.16,3.38,3.69,4,7
2023-01-02,Swansea,Burnley,1,2,3.0,3.4,2.38,3.1,3.25,2.3,10,8,3,3,3.02,3.47,2.45,4,5
2023-01-02,West Brom,Reading,1,0,1.67,4.0,5.0,1.55,4.0,6.5,17,7,4,2,1.67,3.93,5.62,6,3
2023-01-02,Wigan,Hull,1,4,2.45,3.3,2.88,2.75,3.2,2.63,6,9,1,4,2.56,3.37,2.94,7,5
2023-01-02,QPR,Sheffield United,1,1,3.1,3.4,2.3,3.2,3.4,2.25,15,15,2,6,3.18,3.45,2.36,8,6
2023-01-14,Rotherham,Blackburn,4,0,3.4,3.4,2.15,3.25,3.3,2.25,8,9,4,3,3.5,3.44,2.22,4,2
2023-01-14,Bristol City,Birmingham,4,2,2.25,3.3,3.3,2.15,3.1,3.8,10,14,5,4,2.28,3.29,3.49,5,2
2023-01-14,Burnley,Coventry,1,0,1.7,3.8,5.0,1.62,4.0,5.5,10,8,5,0,1.72,3.88,5.17,3,5
2023-01-14,Cardiff,Wigan,1,1,1.95,3.4,4.0,2.05,3.3,3.75,11,16,2,4,2.0,3.42,4.23,3,3
2023-01-14,Hull,Huddersfield,1,1,1.95,3.4,4.2,1.8,3.5,4.75,14,8,5,6,1.99,3.43,4.27,4,4
2023-01-14,Luton,West Brom,2,3,3.0,3.2,2.45,3.0,3.2,2.45,10,18,4,7,3.08,3.21,2.55,2,9
2023-01-14,Middlesbrough,Millwall,1,0,1.95,3.5,4.0,2.1,3.3,3.7,7,8,3,2,2.0,3.47,4.17,6,3
2023-01-14,Preston,Norwich,0,4,2.88,3.3,2.5,3.1,3.3,2.3,9,22,2,8,2.95,3.36,2.56,4,7
2023-01-14,Reading,QPR,2,2,2.7,3.2,2.75,2.75,3.2,2.63,10,17,3,4,2.81,3.19,2.79,5,7
2023-01-14,Sheffield United,Stoke,3,1,1.73,3.75,5.0,1.8,3.6,4.5,8,9,3,5,1.77,3.7,5.13,2,6
2023-01-14,Sunderland,Swansea,1,3,2.6,3.3,2.75,2.6,3.25,2.75,8,18,3,6,2.65,3.35,2.84,1,4
2023-01-14,Watford,Blackpool,2,0,1.8,3.75,4.33,1.83,3.75,4.33,11,6,5,2,1.81,3.86,4.61,2,3
2023-01-20,Sheffield United,Hull,1,0,1.7,3.75,5.25,1.67,3.6,5.75,13,10,5,2,1.7,3.81,5.53,4,2
2023-01-20,Burnley,West Brom,2,1,2.25,3.1,3.5,2.25,3.0,3.6,17,8,2,2,2.29,3.17,3.63,16,5
2023-01-21,Coventry,Norwich,2,4,2.8,3.4,2.5,2.55,3.4,2.75,11,18,4,7,2.82,3.54,2.56,4,6
2023-01-21,Birmingham,Preston,1,2,2.4,3.1,3.2,2.25,3.1,3.5,10,8,4,4,2.43,3.1,3.4,5,3
2023-01-21,Bristol City,Blackburn,1,1,2.2,3.4,3.3,2.1,3.4,3.6,11,6,3,2,2.23,3.43,3.46,5,3
2023-01-21,Cardiff,Millwall,0,1,3.1,3.1,2.45,2.9,3.1,2.6,22,15,4,6,3.21,3.12,2.53,7,4
2023-01-21,QPR,Swansea,1,1,2.7,3.3,2.7,2.5,3.3,2.9,15,14,4,2,2.72,3.34,2.78,5,8
2023-01-21,Stoke,Reading,4,0,1.85,3.5,4.33,1.91,3.4,4.2,16,7,7,3,1.96,3.5,4.3,6,2
2023-01-21,Watford,Rotherham,1,1,1.55,4.2,6.0,1.67,3.75,5.5,18,12,5,5,1.57,4.39,6.03,9,3
2023-01-21,Wigan,Luton,0,2,2.9,3.2,2.55,3.3,3.1,2.3,9,8,1,2,3.03,3.24,2.57,3,1
2023-01-22,Sunderland,Middlesbrough,2,0,2.88,3.4,2.5,2.9,3.4,2.38,17,14,6,6,3.03,3.39,2.49,4,8
2023-01-28,Coventry,Huddersfield,2,0,1.8,3.6,4.5,1.65,3.6,5.5,9,6,5,4,1.81,3.64,4.9,6,3
2023-01-28,Hull,QPR,3,0,2.5,3.4,2.8,2.45,3.25,3.0,7,5,3,2,2.59,3.43,2.86,4,5
2023-01-28,Middlesbrough,Watford,2,0,1.91,3.4,4.33,1.91,3.5,4.2,14,11,6,4,1.97,3.54,4.18,9,5
2023-01-31,Luton,Cardiff,1,0,2.0,3.4,4.2,2.1,3.25,3.75,15,11,4,4,2.01,3.39,4.22,13,2
2023-02-03,West Brom,Coventry,1,0,1.85,3.5,4.5,1.85,3.5,4.5,16,10,3,1,1.89,3.48,4.66,10,4
2023-02-04,Norwich,Burnley,0,3,2.6,3.3,2.75,2.4,3.4,3.0,8,13,1,6,2.6,3.42,2.85,5,3
2023-02-04,Rotherham,Sheffield United,0,0,5.0,4.0,1.67,5.5,4.2,1.6,6,12,3,2,5.37,3.88,1.7,3,5
2023-02-04,Huddersfield,QPR,1,1,3.1,3.25,2.38,3.0,3.1,2.45,6,11,4,2,3.24,3.19,2.47,8,4
2023-02-04,Hull,Cardiff,1,0,2.15,3.3,3.5,2.05,3.25,4.0,12,14,4,3,2.17,3.3,3.78,3,7
2023-02-04,Luton,Stoke,1,0,2.25,3.3,3.3,2.25,3.3,3.3,11,7,4,1,2.27,3.27,3.55,7,5
2023-02-04,Middlesbrough,Blackpool,3,0,1.53,4.0,6.5,1.5,4.2,6.5,13,13,6,1,1.55,4.0,7.33,9,7
2023-02-04,Millwall,Sunderland,1,1,2.05,3.4,3.75,2.15,3.4,3.4,14,5,2,1,2.08,3.39,3.97,5,6
2023-02-04,Preston,Bristol City,1,2,2.45,3.2,3.0,2.55,3.1,3.0,17,6,6,3,2.5,3.26,3.11,5,3
2023-02-04,Reading,Watford,2,2,2.8,3.3,2.55,2.9,3.25,2.45,14,12,6,4,2.95,3.27,2.62,4,4
2023-02-04,Swansea,Birmingham,3,4,1.83,3.5,4.5,1.85,3.5,4.33,14,14,6,6,1.85,3.61,4.67,1,3
2023-02-06,Blackburn,Wigan,0,0,1.95,3.3,4.0,2.05,3.3,3.75,9,11,3,1,2.01,3.5,3.96,7,7
2023-02-07,Blackpool,Huddersfield,2,2,2.25,3.25,3.25,2.3,3.2,3.3,10,13,3,6,2.29,3.26,3.51,3,7
2023-02-10,Birmingham,West Brom,2,0,3.8,3.4,2.0,3.8,3.4,2.0,12,5,4,1,3.97,3.45,2.05,5,6
2023-02-11,Blackpool,Rotherham,0,0,2.15,3.3,3.4,2.1,3.3,3.75,10,10,3,2,2.26,3.39,3.45,4,0
2023-02-11,Bristol City,Norwich,1,0,2.9,3.4,2.4,3.2,3.4,2.25,7,15,2,1,2.95,3.5,2.48,8,8
2023-02-11,Burnley,Preston,3,0,1.55,4.0,6.0,1.53,4.0,6.0,13,5,6,2,1.54,4.1,7.15,5,2
2023-02-11,Cardiff,Middlesbrough,1,3,3.6,3.4,2.1,3.25,3.25,2.3,15,11,4,3,3.6,3.42,2.18,7,4
2023-02-11,Coventry,Luton,1,1,2.25,3.4,3.2,2.25,3.3,3.3,12,8,3,6,2.27,3.43,3.39,5,5
2023-02-11,QPR,Millwall,1,2,2.7,3.1,2.8,2.8,3.0,2.75,10,11,2,5,2.72,3.21,2.88,4,3
2023-02-11,Sheffield United,Swansea,3,0,1.83,3.6,4.33,1.75,3.8,4.75,18,12,9,3,1.87,3.57,4.64,4,5
2023-02-11,Stoke,Hull,0,0,2.05,3.3,3.8,2.2,3.25,3.4,5,9,2,3,2.09,3.38,3.94,7,2
2023-02-11,Sunderland,Reading,1,0,1.85,3.5,4.5,1.75,3.6,5.0,13,9,5,1,1.88,3.58,4.56,4,8
2023-02-11,Watford,Blackburn,1,1,1.91,3.4,4.33,1.85,3.5,4.33,15,7,6,4,1.91,3.6,4.37,6,2
2023-02-11,Wigan,Huddersfield,1,0,2.25,3.2,3.4,2.38,3.0,3.5,6,5,1,2,2.3,3.23,3.51,3,2
2023-02-14,Birmingham,Cardiff,0,2,2.25,3.2,3.4,2.2,3.2,3.5,6,12,1,4,2.31,3.34,3.38,5,4
2023-02-14,Coventry,Millwall,1,0,2.55,3.2,2.9,2.63,3.1,2.8,12,11,5,2,2.57,3.3,2.98,3,6
2023-02-14,Norwich,Hull,3,1,1.8,3.75,4.33,1.83,3.6,4.33,21,3,6,1,1.85,3.72,4.55,5,3
2023-02-14,QPR,Sunderland,0,3,2.4,3.3,3.0,2.38,3.25,3.1,7,12,2,8,2.47,3.32,3.11,2,2
2023-02-14,Burnley,Watford,1,1,1.67,3.8,5.25,1.7,3.6,5.25,14,4,5,1,1.68,3.91,5.49,5,1
2023-02-14,Reading,Rotherham,2,1,1.95,3.3,4.2,1.91,3.4,4.33,12,13,3,1,2.0,3.49,4.13,4,4
2023-02-15,Bristol City,Wigan,1,1,1.95,3.4,4.0,2.05,3.1,4.0,5,10,1,2,2.04,3.43,4.06,3,11
2023-02-15,Preston,Luton,1,1,2.88,3.0,2.7,3.0,3.0,2.55,7,18,2,3,2.95,3.17,2.68,2,10
2023-02-15,Stoke,Huddersfield,3,0,1.83,3.4,4.75,1.8,3.4,4.75,16,3,6,1,1.88,3.4,4.94,12,3
2023-02-15,Swansea,Blackpool,2,1,1.67,4.0,5.0,1.6,4.0,5.5,17,7,6,3,1.66,4.08,5.44,6,2
2023-02-15,Sheffield United,Middlesbrough,1,3,2.05,3.4,3.75,2.0,3.5,3.6,18,17,10,5,2.06,3.46,3.93,6,6
2023-02-15,West Brom,Blackburn,1,1,1.67,3.8,5.5,1.6,3.8,5.75,12,10,4,4,1.69,3.85,5.57,12,5
2023-02-17,Cardiff,Reading,1,0,1.95,3.25,4.2,1.85,3.3,4.5,19,5,5,0,2.0,3.35,4.36,8,3
2023-02-18,Millwall,Sheffield United,3,2,2.7,3.4,2.55,2.75,3.3,2.5,12,11,5,6,2.83,3.35,2.67,4,5
2023-02-18,Blackburn,Swansea,1,0,2.7,3.4,2.63,2.88,3.4,2.45,8,10,3,2,2.86,3.39,2.61,6,3
2023-02-18,Blackpool,Stoke,1,0,3.0,3.3,2.38,3.3,3.3,2.25,7,25,1,6,3.26,3.33,2.38,3,5
2023-02-18,Huddersfield,Birmingham,2,1,2.6,3.3,2.7,2.9,3.1,2.55,12,19,7,5,2.71,3.24,2.87,4,6
2023-02-18,Hull,Preston,0,0,2.1,3.4,3.5,2.0,3.3,4.0,15,7,4,0,2.16,3.32,3.8,11,6
2023-02-18,Luton,Burnley,0,1,3.3,3.3,2.2,3.25,3.1,2.3,7,9,2,2,3.5,3.24,2.31,7,5
2023-02-18,Middlesbrough,QPR,3,1,1.55,4.2,5.75,1.55,4.2,5.75,12,9,9,2,1.61,4.17,5.86,9,9
2023-02-18,Rotherham,Coventry,0,2,3.4,3.4,2.15,3.6,3.4,2.1,11,8,1,6,3.57,3.5,2.16,4,2
2023-02-18,Sunderland,Bristol City,1,1,2.0,3.4,3.75,1.91,3.6,4.0,11,9,3,2,2.02,3.59,3.92,2,4
2023-02-18,Wigan,Norwich,0,0,3.5,3.6,2.05,3.75,3.5,2.0,11,9,6,1,3.82,3.55,2.06,3,5
2023-02-20,Watford,West Brom,3,2,2.63,3.4,2.55,2.8,3.2,2.63,18,18,7,4,2.69,3.4,2.72,6,6
2023-02-21,Blackburn,Blackpool,1,0,2.0,3.5,3.8,2.05,3.3,3.75,13,7,3,0,2.03,3.52,3.98,8,2
2023-02-21,Millwall,Burnley,1,1,3.3,3.2,2.38,3.1,3.1,2.45,12,17,3,3,3.4,3.22,2.36,3,6
2023-02-21,Norwich,Birmingham,3,1,1.65,4.0,5.25,1.65,3.8,5.5,15,10,7,2,1.69,3.89,5.52,6,1
2023-02-21,Rotherham,Sunderland,2,1,3.8,3.25,2.1,3.8,3.25,2.05,7,13,3,5,3.92,3.31,2.12,4,6
2023-02-21,Swansea,Stoke,1,3,2.2,3.25,3.5,2.2,3.25,3.4,12,15,6,8,2.31,3.32,3.4,5,4
2023-02-25,Coventry,Sunderland,2,1,2.2,3.3,3.25,2.38,3.3,3.0,15,13,3,5,2.22,3.45,3.47,4,7
2023-02-25,Birmingham,Luton,0,1,2.9,3.2,2.55,3.4,3.0,2.3,8,11,0,5,3.08,3.12,2.62,2,7
